xlinkID	xlink_1	xlink_2	xlink_3	xlink_4
5752	1545	14046	1930	8784
1545	5752	6221	1545	1545
1740	6270	7580	13192	2095
6270	1740	6213	1285	6008
5133	14167	13947	14054	5972
14167	5133	2841	8335	0
11281	7615	13723	2611	15280
7615	11281	8423	215	11250
15366	2471	8810	8538	12564
2471	15366	3555	12884	3684
7775	1559	12559	1062	14872
4165	7316	688	13384	15873
7316	4165	5853	13117	5853
5830	11120	7571	14815	11537
5634	6818	13330	7520	10186
6818	5634	12045	5861	7008
12640	12713	12297	4214	4765
12713	12640	15099	4727	1671
10144	1171	10144	10144	13687
1171	10144	1650	13294	0
9270	6293	10062	2297	14206
6293	9270	15219	8563	7031
7128	3750	13541	12621	9755
3750	7128	3472	1255	2232
13865	11959	4568	10445	3009
11959	13865	14058	1148	14272
5450	15000	332	13562	5170
15000	5450	1812	4960	0
14822	248	12004	12004	14214
14094	8130	1590	11738	13307
8130	14094	8295	6370	6701
7815	4894	8657	1266	11301
4894	7815	40	40	5915
9225	7367	7618	13815	12160
7367	9225	12566	10699	3371
7658	5226	10736	14575	760
5226	7658	5555	8924	4147
12900	13911	8550	16002	14479
6610	15524	12936	4794	9908
15524	6610	14	13908	35
12401	12339	8603	5274	12339
12339	12401	3707	1639	12401
896	10565	11831	15300	13183
8603	719	12401	2679	4860
719	8603	8123	8123	708
15953	754	9856	8730	15836
5205	6597	5205	5205	7524
11917	7195	269	6353	9113
7195	11917	2618	11814	8934
13999	13444	6248	15869	4939
13444	13999	10888	14297	135
9737	6537	8832	5823	6678
6537	9737	6201	13649	16045
11253	11299	10252	3086	6336
11299	11253	9790	11030	11134
9557	4081	6211	13425	7537
4081	9557	13213	7445	4853
5204	12947	12947	16045	14552
12947	5204	5204	11325	15712
13698	8003	10060	11223	10692
11942	4349	291	5134	6803
4349	11942	2876	14304	9548
7007	12502	6669	16080	13838
12502	7007	1062	15624	3812
8556	4792	4792	9092	677
4792	8556	7651	9187	8556
9450	2824	4613	7014	3762
2824	9450	12932	15555	7737
210	2318	9888	10333	11117
2318	210	13716	790	14062
1422	6174	1717	7576	7576
6174	1422	7398	2671	9591
10092	14545	2170	12007	13692
14545	10092	1046	1142	9187
16013	5735	7988	14209	1619
5735	16013	5875	8780	10358
6154	10669	2935	15562	2954
10669	6154	8307	5119	10301
1857	3164	10160	10160	2230
4938	1899	4786	1899	2570
1899	4938	7938	4926	4938
13410	14294	13410	13410	5733
14294	13410	11288	14294	14294
13560	7476	863	14627	11165
7476	13560	4125	7223	13227
14	3707	15524	3354	13005
5659	13641	11950	13719	0
13641	5659	13908	8514	10611
15818	7980	12204	9795	5555
8238	5366	13645	2141	8304
5366	8238	412	3449	2141
16001	3354	12166	1812	15810
3354	16001	9947	14	5274
7411	2853	7569	11776	9486
2853	7411	7569	14699	187
14278	7503	5936	10592	1835
5555	5226	11980	14718	15818
8331	6824	11645	4872	15352
15135	3665	10115	9169	3756
3665	15135	3890	4312	12113
661	16100	3720	5701	12113
16100	661	946	16100	16100
10879	11081	9400	6454	7748
461	11184	13010	7722	8695
11184	461	10858	4686	61
14931	9291	7753	11342	11062
9291	14931	5067	15893	15754
7806	5017	12174	14716	3564
5017	7806	1517	14841	4498
13883	1676	5179	16045	15296
1676	13883	11110	2603	5186
9757	7098	4930	4097	1999
7098	9757	3467	8956	12582
11708	7382	10518	13341	0
7382	11708	7001	3244	11652
12920	2570	2627	11380	0
2570	12920	8178	4938	9996
880	10369	14601	1308	15619
10369	880	6419	9869	4254
7137	13692	7940	1599	7947
13692	7137	10092	939	9324
8481	12320	7240	15943	2758
11745	5613	14940	5613	7264
8996	5896	14222	3943	380
4634	11508	7878	10650	2661
12137	850	15337	2616	14867
850	12137	1297	3164	14525
14432	5146	7305	14432	14432
2873	13719	2064	10080	8026
9650	9686	12849	13930	9686
9686	9650	12107	8681	9650
2618	7195	7751	1338	11699
11642	13858	9832	15047	14712
13858	11642	8262	6907	10882
121	14055	14816	8802	7355
14055	121	8802	3771	7390
5838	5740	6832	7516	5031
5740	5838	8450	8935	0
13282	8492	6415	15300	14718
4194	14191	8277	9974	15687
14191	4194	14805	1282	10249
6642	11040	914	1761	11381
11040	6642	182	13010	10725
2969	3267	9998	3090	9115
3267	2969	8997	5601	4213
12633	5264	11219	5770	12823
5264	12633	4407	11536	10478
11747	6201	6900	10725	13864
6201	11747	4840	6537	2320
4840	6201	13515	15882	925
14121	12146	14499	12451	3127
12146	14121	6414	59	11418
3653	6437	6068	13591	753
6437	3653	14154	6580	2482
15653	14760	7184	2815	2887
14760	15653	868	134	5892
5924	2671	673	11083	8286
2671	5924	14657	11802	6174
14660	8327	16057	4856	1056
12006	14657	2887	11081	3217
14657	12006	2671	11727	7561
11802	14341	2671	12691	7561
10346	11651	2597	6047	9915
11651	10346	1671	12684	7113
12921	6945	5701	1247	3251
6945	12921	7571	4939	12509
459	8948	3393	3820	7002
8948	459	15454	3885	6860
11132	10276	7988	10445	7988
1213	14071	10893	12763	4987
14071	1213	14231	15216	4133
5630	12582	11439	4318	14536
12582	5630	14089	7098	15619
7938	1899	7256	13111	1266
10704	3328	10704	10704	10358
3328	10704	3926	14511	1619
4173	13604	12149	12930	6906
1827	13051	9948	11456	12296
13051	1827	7711	10207	12845
3601	11507	3601	3601	4593
11507	3601	8822	12978	11399
9145	14503	8222	10615	14288
14503	9145	12065	8042	14907
15678	5981	4627	10615	252
5981	15678	1625	8226	1352
9398	8500	10848	7264	11766
2064	2873	11309	15071	12341
11375	3572	4439	3176	3028
3572	11375	12108	1291	6354
1512	11288	13604	14983	1822
11288	1512	6467	3348	14294
2954	5146	1352	6154	987
10018	810	13604	10848	6981
1338	15453	6609	14569	2618
15453	1338	10397	5513	14262
9400	10879	14297	6921	610
15170	14412	6296	4799	14684
14412	15170	5254	1777	14684
5996	14644	10564	13546	12349
14644	5996	2961	9505	9505
5488	8187	5715	6421	10033
8187	5488	13463	1628	8208
7184	15653	13849	800	7089
9053	10478	59	1269	5937
10478	9053	5264	2916	1436
12082	7933	4213	6990	8144
7933	12082	952	68	11664
3820	2445	3152	459	0
2445	3820	5561	10271	14536
8769	9942	489	5305	10515
9942	8769	3366	3366	4790
1038	7989	13075	12435	7862
7989	1038	4922	4880	12955
10518	11708	15711	5700	6645
13834	6729	5633	9319	0
6729	13834	15711	14062	3855
587	10239	1958	15900	5624
10239	587	9324	1958	12280
11237	14008	8471	534	15784
14008	11237	599	4459	8713
8449	5818	13896	8449	8449
16128	15774	8751	8184	2161
12688	16037	1822	10207	15470
16037	12688	1172	10012	0
14038	3816	5190	13803	13769
3816	14038	16062	5944	4930
9320	8855	2149	16017	10408
8855	9320	10408	14199	1985
57	1558	3568	2170	1172
1558	57	14209	1733	1042
5835	10489	6925	11399	10073
10489	5835	6187	3477	15875
14095	6290	9248	10645	6660
6290	14095	6290	6290	9810
1625	14177	12497	5065	5981
14177	1625	2167	2659	8043
2616	3637	6959	14209	12137
3637	2616	11938	13732	8307
13930	10823	9650	13853	0
10823	13930	12464	2307	609
2691	10601	7395	15112	7838
10601	2691	9253	12491	0
1956	4162	6988	3111	15730
4162	1956	3656	4162	4162
15707	9462	13607	9115	13183
4434	9196	15609	12468	4664
4082	829	2548	4905	13204
829	4082	1274	8838	7519
8263	6253	12394	12068	15909
6253	8263	3488	4306	14501
1594	14338	10594	1621	14569
14338	1594	11300	3149	3754
9860	4627	7177	3441	15255
4627	9860	12760	1035	15678
24	11418	4781	6414	12764
11418	24	6042	2829	12146
9959	6580	7510	344	3649
6580	9959	5351	6437	8628
12801	10215	14842	1665	13531
2430	3796	1264	9778	610
3796	2430	10027	4528	11394
6828	14462	6828	6828	1507
129	4042	3093	8005	5219
4042	129	11640	1530	13632
15235	1	2393	14397	15745
1	15235	1	1	6513
1810	6627	9830	7504	8587
4754	15612	7883	0	0
5948	5496	7957	11397	12651
5496	5948	7167	12971	10206
330	2168	804	5655	3049
6925	14199	5835	1255	7725
12996	11320	14450	14345	14723
11320	12996	11320	11320	1520
5988	2908	12443	12625	15566
3011	11704	10160	13922	13573
11704	3011	11704	11704	15793
14997	12956	15619	14199	4906
12956	14997	16017	10344	3467
10085	10085	10085	4258	7872
3089	6363	5240	11985	0
1958	587	10093	4466	10239
7431	5031	5031	110	9575
10865	15039	1051	11990	8450
15039	10865	8877	5190	12616
12760	11137	4707	11137	4627
8277	4194	13068	9011	464
3931	4923	15730	6584	7494
13358	1037	2970	569	797
9484	8492	14672	13823	8922
2482	1656	5978	5198	6437
1656	2482	11167	5198	2306
10564	5996	9593	9954	12532
749	13146	6378	6227	14245
13146	749	14097	10668	11709
12403	7391	12403	12403	11852
7391	12403	7443	9722	9972
8532	8998	11673	6097	14925
14442	6685	948	1517	1517
6685	14442	7286	15740	7283
1410	9023	4383	6934	8296
9023	1410	1028	15729	9689
16043	7548	14841	7025	11062
571	10743	8460	13319	9366
10743	571	6799	15574	5976
6097	4694	15553	14925	8532
4694	6097	7004	6874	12898
4930	9757	599	3816	6187
5755	7337	14791	11545	7523
7337	5755	14791	7337	7337
9313	9685	9914	137	309
6278	9685	14923	701	2758
5655	5747	7062	330	10190
5747	5655	2673	14944	2538
8558	7300	366	11982	12604
6467	11288	9205	2117	0
6195	14079	2103	3292	2847
14079	6195	861	5276	565
14143	13086	2813	8223	5311
3582	4457	12612	8858	5125
4457	3582	2608	6192	4511
1752	5620	13823	7305	10400
5620	1752	362	15216	4711
2635	15735	2635	2635	7918
14659	12352	3457	14747	3457
12352	14659	1829	15915	10668
5769	4666	4260	7166	10066
4666	5769	8818	6319	1788
4075	11128	10350	9431	14757
11128	4075	16104	6062	0
4383	1410	2378	313	1829
11431	7678	4260	1230	4260
7678	11431	3060	7678	7678
12604	5847	8558	3447	561
5847	12604	14763	12014	4561
15352	15098	8902	8331	10323
15098	15352	4724	9322	15650
3887	13665	3346	13665	2607
13665	3887	5028	3887	7351
675	1146	2172	14232	745
1146	675	10474	10461	2941
6227	12057	3580	2475	749
12057	6227	1500	7403	7093
1064	10323	15718	5391	13488
10323	1064	7848	7778	15352
12879	1570	13434	11149	10536
1570	12879	15754	14425	13434
8902	3346	11268	10033	15352
11457	8370	15333	6005	10887
8370	11457	2851	8608	8405
9463	8998	12205	9811	1530
7202	8998	14791	12305	11066
8952	12530	130	3359	15971
6343	8326	10659	249	7334
8326	6343	7770	9127	713
88	12539	821	642	9429
12539	88	13851	11460	0
14923	6278	13527	15553	2181
15863	7641	574	8081	7641
7610	9823	8201	14570	15696
9823	7610	13654	3392	2254
11653	9224	9224	6872	12024
9224	11653	11653	9224	9224
9492	7690	8878	9215	2119
7690	9492	13596	7777	9513
4189	575	7914	12026	12494
575	4189	10135	13882	212
13100	8132	10011	4768	0
10107	6021	12510	13288	6544
6021	10107	6544	10521	3045
11466	12282	12586	961	9141
12282	11466	10426	2386	11996
6378	13828	4099	749	10663
13828	6378	6582	5045	9593
10194	6944	2106	11336	908
6944	10194	861	11587	10047
9905	12970	1576	7956	6541
1936	5026	4962	14887	6879
5026	1936	13531	9553	14747
3106	15021	11137	1035	7340
15021	3106	13351	5879	9884
14410	14147	14147	7168	14147
14147	14410	14410	1890	14410
5546	7013	14836	5433	9873
7013	5546	10280	15893	12576
569	12013	2970	13358	9423
12013	569	12495	2660	0
3077	4626	1534	3286	9427
4626	3077	1703	14339	13902
2163	1399	14448	10672	5965
1399	2163	12357	2992	5213
15328	2299	10813	8854	3971
15901	1345	7776	8294	5083
1345	15901	7616	1250	5157
7537	7240	7883	14622	9557
7240	7537	8481	14484	10405
4559	8659	2621	2782	2782
8659	4559	2234	11259	9772
10519	5712	3584	12511	4140
5712	10519	3459	14981	2181
13527	14923	250	13569	15553
12305	2330	7202	1530	7004
9907	6000	8762	12016	2738
6000	9907	7082	12016	15884
2051	14386	4034	11623	10943
14386	2051	11753	2965	777
4308	5594	7444	8919	4161
6882	7684	3359	7082	4720
7850	9377	15840	6244	11606
9377	7850	11652	6645	5241
804	330	11973	14340	6911
3440	338	977	9730	15282
13565	4157	5548	75	1331
4157	13565	5848	471	13009
11389	15584	411	12260	1604
15584	11389	8418	5430	904
7402	6236	1197	2036	473
4034	2051	4695	12574	5583
14184	7118	584	2439	1357
7118	14184	10113	3561	10596
5523	1529	15843	5919	5295
1529	5523	4763	447	14652
845	11587	4707	12532	7365
11587	845	4159	6944	3778
9714	2378	1369	11142	6535
2378	9714	4383	13470	6934
2878	13056	14744	7084	13555
13056	2878	8268	3292	0
3177	9491	8549	2473	1934
12357	1399	15684	12216	13531
12112	5337	9701	4336	6319
5337	12112	5881	4933	12359
833	4838	652	10663	5433
4838	833	10777	12359	4479
14924	11763	10389	5194	14836
15027	14387	12597	4789	7584
14387	15027	3469	2319	7498
1487	8987	10800	4597	15206
8987	1487	2506	14504	7513
5719	7425	1423	15851	8029
1737	1598	8494	14034	1423
1598	1737	4513	9630	3607
6457	12145	10329	2782	10686
12145	6457	13846	14504	3284
1186	6879	11467	6643	980
6879	1186	2172	1936	5844
8946	15333	10580	14591	0
12216	963	12357	3192	12123
963	12216	11647	12597	5833
8002	12761	11455	598	2003
6100	9272	5212	3012	11532
8405	12298	8734	12034	8370
12298	8405	2073	12034	8819
15766	8679	7393	5046	3494
8679	15766	13474	1180	5605
11455	3934	598	8002	13388
3934	11455	11916	9743	0
4841	4831	4841	4841	9669
4831	4841	10491	10491	0
8620	3774	6746	6592	5762
3774	8620	75	14398	2968
9137	9493	13567	4742	1663
11086	7504	3014	11086	11086
2810	2368	10597	1976	4996
13822	13888	3881	6162	5998
13477	5895	13172	15795	10780
14059	10530	7049	10342	4073
10530	14059	14088	1536	10864
10079	1719	9372	11815	9019
9221	55	2495	12588	11554
55	9221	11270	15244	11809
15205	8960	12664	14702	8268
8960	15205	15297	14770	1099
13954	809	5029	13203	0
809	13954	5108	6872	0
9334	8113	1876	8113	11360
8113	9334	7796	9334	11192
11839	14953	2441	7924	15975
14953	11839	16056	2655	12993
511	5958	14595	1665	5863
5958	511	12943	13713	11818
1369	5098	9714	4479	13798
5098	1369	395	395	2511
13249	3084	9939	13542	13542
3084	13249	4597	13181	14374
10712	3102	2791	2847	4496
3102	10712	9200	13123	0
10149	10983	14330	7194	2915
10983	10149	7346	3850	13672
10070	10521	15933	9372	1500
10521	10070	3873	6021	15244
3913	3913	3913	9749	6620
5844	9230	8029	6879	12183
9230	5844	5591	10375	0
10375	1907	872	5591	9230
1907	10375	8350	9697	766
3956	9697	167	8562	3681
766	8350	9564	1907	4495
8350	766	1907	12409	5093
8803	5888	4290	7286	10027
4624	2621	2702	13388	0
2621	4624	6881	4559	8205
3798	6857	8722	1931	15275
6857	3798	1748	13273	10491
450	450	450	4225	6146
5605	13474	5605	5605	8679
13474	5605	10687	8679	1180
12307	6565	14291	2663	8878
6565	12307	6528	15582	70
291	11942	2637	11774	7762
14291	12307	15429	12603	10597
5548	13565	75	4778	2461
2001	15542	2128	12139	10011
15542	2001	3156	9925	9561
5293	14088	14686	14236	14686
14088	5293	10530	13336	7995
11544	14878	14878	2254	13234
14878	11544	11544	14043	4911
12995	11486	11273	1395	13009
11486	12995	2580	13375	12353
6470	13177	10049	13486	8738
15975	4010	13502	11839	11403
4010	15975	7710	4462	14524
16056	14953	14406	9906	15183
1166	12029	2287	3625	15861
1819	9321	15801	14943	15927
9321	1819	12029	3209	10157
5060	3432	8944	12695	5942
15087	2000	5919	11830	1890
2000	15087	9884	12359	5578
11818	8061	4708	14729	5958
2234	8659	2941	9772	11262
12790	7147	6640	7735	3083
7147	12790	9608	11406	15527
15867	8396	6083	14253	5010
11604	6740	6740	8136	11090
6740	11604	11604	5539	16019
14477	4639	8320	2858	13927
15546	15414	7685	12799	11361
15414	15546	11259	14871	1665
3208	9385	1292	4513	7997
9385	3208	9301	15527	7616
11753	14386	6911	4098	1405
1423	5719	2702	1737	13588
2073	14783	12298	2768	3162
14783	2073	4006	2768	8734
9564	766	10567	8912	9506
2639	6026	1677	16019	9427
6026	2639	1534	208	938
11749	14333	6146	13088	11679
14333	11749	9373	15131	13730
15231	1380	284	10874	4309
1380	15231	2556	14665	11491
7129	15847	1729	12615	14669
15847	7129	13977	6003	0
12805	7693	6757	132	8912
7693	12805	2737	3681	12409
4570	1402	328	14122	15739
11531	2699	5839	11916	12334
2699	11531	3482	12134	0
5956	1938	6594	9617	12416
1938	5956	13383	13178	3173
5156	53	3247	15262	3390
53	5156	1775	11710	12538
4739	3390	5884	7066	12861
4370	1151	14656	14037	4252
1151	4370	97	14656	531
15387	15387	15387	15816	13480
3873	10521	15933	3163	15541
8718	6764	3650	8837	13137
6764	8718	4144	7317	12692
8988	13888	4768	4462	8421
1454	10809	7336	3881	4115
10809	1454	11554	7508	15242
5905	5905	5905	10847	8421
5191	3580	10815	3219	6548
3580	5191	15960	6227	14806
7930	14626	5646	1118	7076
14626	7930	3587	4086	2906
9598	13214	1223	1439	9299
13214	9598	1458	443	0
3527	3284	5063	4951	6350
3284	3527	3924	12537	12145
6083	15867	10620	7685	6209
5539	6740	1116	9506	9191
6	8384	1372	14834	0
8384	6	1689	11929	4343
8816	15030	12256	4389	15974
15030	8816	3068	4018	9352
4008	13440	12127	5622	13483
13440	4008	6736	7871	5169
8305	3019	5729	2288	11543
14947	6383	13685	6749	11993
6383	14947	15657	6839	101
3805	16006	2499	4771	9915
16006	3805	2876	1993	4452
13682	6229	6522	8693	2420
6229	13682	15078	5159	9854
5093	2329	8693	10347	8350
2329	5093	5690	6425	7538
407	10864	14347	2785	15314
10864	407	69	9951	10530
6803	2747	14304	11942	4428
6147	12408	4494	5791	16003
6829	12139	10727	11555	5773
12139	6829	10285	2001	10517
13826	2326	6089	4735	732
2326	13826	2326	2326	4304
200	6247	11120	4038	13685
6247	200	10125	15632	6547
4283	8696	3044	729	7200
8696	4283	10077	13129	7200
5933	9178	5867	585	6969
9178	5933	5008	5913	5008
8329	14864	9409	7314	11076
14864	8329	12617	1516	15861
3881	8440	7791	13822	1454
11426	4742	1537	7955	13373
4742	11426	9137	1587	9325
8437	8437	8437	9774	11739
15249	12447	13177	2632	10711
12447	15249	7592	7285	2399
7791	3881	6913	6913	3196
1754	10425	4907	260	15340
10425	1754	15994	1073	2504
4561	11167	10668	1009	5847
11167	4561	10663	1656	15400
7614	2042	1966	4704	0
13935	6747	5565	13666	14624
6747	13935	12127	11748	7289
15590	4660	5216	690	1906
4660	15590	15625	14433	5967
13833	14428	7258	9936	9563
14428	13833	7258	7889	15801
11933	3579	15676	1716	8983
3579	11933	5489	4632	3374
10847	5905	10040	1719	13199
8424	1116	5201	11748	5974
1116	8424	975	5539	10200
3720	661	944	9592	14711
10567	9564	1209	8711	5707
388	9335	10329	7973	4142
9335	388	279	6396	10329
13428	1760	14756	15348	14756
1760	13428	3898	1048	10341
2499	3898	3805	444	5134
3898	2499	1760	6852	6526
14614	5771	2341	2	2341
5771	14614	2396	15315	444
11690	11979	1114	4495	10029
11979	11690	3345	1433	2396
554	14385	7317	5347	421
14385	554	15218	4999	5867
7485	7509	10748	2058	13453
7509	7485	13469	5789	10745
10955	2119	14122	14183	13633
2119	10955	2119	2119	9492
11797	9283	15876	2682	9132
9283	11797	2770	11710	15876
4156	4989	6524	11869	15149
4989	4156	4364	15181	3680
12023	11419	13700	11316	9605
14256	10575	7500	5596	1860
10520	15897	10049	2576	413
14466	5977	3215	13161	13163
5977	14466	5145	14406	5141
3129	10151	14252	10157	3009
10151	3129	10151	10151	11366
332	5450	13774	15004	5673
2054	4060	1353	1700	4121
4060	2054	2577	13636	13021
14417	2091	2929	12391	6979
13021	4365	15969	4060	14024
4365	13021	12478	14174	9233
7540	10404	5244	4310	7156
10404	7540	13035	6024	6632
2821	5072	6684	2164	9616
5072	2821	12707	14248	0
3495	12021	8162	5963	11264
12021	3495	12021	12021	413
3317	8411	3677	1506	0
8411	3317	8411	8411	9500
7889	10321	14428	13303	4602
3587	14626	1439	1118	13600
4272	3019	10165	3167	11349
8550	12900	14941	1639	10778
1198	16112	5785	717	7417
16112	1198	9009	700	15925
10858	9355	11184	15377	515
11082	4730	8845	9299	3170
4730	11082	15365	11928	7517
3731	15642	9336	2226	5973
15642	3731	3595	13117	13301
7498	13991	8638	10863	14387
13991	7498	13991	13991	6896
11768	14411	2216	3345	11080
15222	8931	12909	10046	4638
8931	15222	2682	6932	11047
11537	12429	6477	4531	5830
12429	11537	6456	1135	6456
688	13729	4165	2637	15651
13729	688	13700	13469	13700
13971	3252	2230	2045	2052
3824	2281	518	3158	3158
2281	3824	13552	1014	4455
4954	13676	16083	715	4369
13676	4954	15434	11546	12437
6342	1128	4850	2261	9866
10570	13224	6943	4808	3957
13224	10570	729	2177	4309
14423	6831	11869	530	13633
6831	14423	6175	10610	11222
10509	7155	4550	12421	2331
7155	10509	7922	14060	8780
9832	11642	2838	5400	15047
12730	10482	14963	12225	3552
10482	12730	12679	14060	2577
12944	10763	12944	12944	2261
10763	12944	12557	8928	2500
4285	2501	9766	3614	3614
2501	4285	7670	455	15072
15964	1868	11607	10049	3196
1868	15964	11010	11366	5154
10173	14670	11681	7033	14483
14670	10173	1616	13493	7882
12455	1631	10330	3636	4102
1631	12455	5538	4595	3425
8832	10772	9737	10876	2657
10772	8832	15997	15836	2091
14730	14730	14730	13774	15004
365	3745	3745	5010	11742
3745	365	13331	365	447
8711	15015	8379	1304	10567
13695	2340	13024	6072	6405
2340	13695	4797	15810	2756
2043	13825	5143	10243	11474
13825	2043	9142	1885	4577
4281	2369	4332	6396	5063
2369	4281	11396	14411	2820
700	6840	16112	418	4910
6840	700	13483	13181	8841
10939	10939	10939	7552	12458
14941	3035	10547	8550	9572
3035	14941	6127	13864	10911
4797	2340	13006	10041	12940
135	1273	8129	3799	13444
1273	135	916	4939	15567
15218	14385	1402	12238	6938
1839	174	174	7346	8538
174	1839	1839	2406	6539
7245	5570	2239	13615	3308
2288	8907	8305	15145	3524
8907	2288	11343	12559	8256
11343	8907	6517	2239	13697
15747	15747	15747	14054	13697
10271	3262	3333	2445	15523
3262	10271	3262	3262	15977
4955	11229	16080	15984	8462
14060	248	8745	10482	7155
8001	12824	10515	2406	4727
12824	8001	13272	15977	13929
13459	3390	9680	8428	13638
1098	15100	4121	1916	14597
15100	1098	15004	6599	1097
14174	15181	4365	945	0
15181	14174	4989	4139	13538
