chain	xlink1	xlink2
1707	13569	13527
1708	534	534
1709	7469	14723
1710	11218	8184
1711	15116	15724
1712	7957	8191
1713	15981	8402
1714	2965	14386
1715	9248	14095
1716	599	14008
1717	12970	5257
1719	1376	13217
1720	11944	2847
1721	10907	9115
1722	9650	13930
1723	1088	13197
1724	6291	4429
1725	12764	3821
1726	4099	14764
1727	11934	15532
1728	14818	4804
1729	6421	9814
1730	10451	2360
1731	5591	3469
1732	10620	6406
1733	290	10176
1734	5561	2445
1735	10405	13910
1736	8751	5415
1737	11804	7278
1738	4841	4841
1739	5773	9825
1740	5747	2673
1741	11673	16060
1742	10208	3410
1743	12119	8587
1744	12625	13896
1745	16049	4835
1746	11816	15160
1747	14306	10645
1748	5588	9948
1749	1999	220
1750	3618	6316
1751	13853	7264
1752	3112	1195
1753	12760	4707
1754	13489	223
1755	14410	14147
1756	6378	4099
1757	15940	9593
1758	9716	7025
1759	5235	9709
1760	15940	82
1761	10564	9954
1762	3020	10215
1763	2203	12241
1764	12066	2169
1765	14638	10477
1766	14345	6810
1767	8542	2449
1768	1373	1703
1769	10679	9882
1770	13300	13388
1771	10049	6470
1772	4419	9013
1773	9881	10640
1774	4097	9757
1775	3108	5594
1776	10085	4258
1777	10796	6832
1778	3774	75
1779	6334	961
1780	2240	4295
1781	14702	13382
1782	2652	2652
1783	3177	2473
1784	11815	3453
1785	15933	15960
1786	3862	1086
1787	15933	3873
1788	14532	8296
1789	3316	13351
1790	5578	3475
1791	14632	2070
1792	13132	15686
1793	13237	6791
1794	5889	10175
1795	14223	8896
1796	8494	1737
1797	6630	11177
1798	7510	9959
1799	6857	1748
1800	15992	10342
1801	4063	9166
1802	10781	14912
1803	11531	5839
1804	14450	8985
1805	7672	13191
1806	4697	4467
1807	11086	3014
1808	3108	2411
1809	777	757
1810	6528	1132
1811	1537	6718
1812	3596	12655
1813	3631	4584
1814	1246	3277
1815	13502	15975
1816	9810	13870
1817	13658	49
1818	14448	2163
1819	15960	3580
1820	5546	5433
1821	7001	7382
1822	12619	4718
1823	333	2506
1824	6535	9714
1825	4108	631
1826	6917	1931
1827	13302	15289
1828	745	2877
1829	15546	12799
1830	10552	11981
1831	13249	9939
1832	4716	5046
1833	11185	13917
1834	13273	3864
1835	674	5251
1836	14768	10481
1837	11836	8399
1839	6911	11753
1840	1536	14898
1841	9881	7583
1842	10034	8974
1843	4598	3690
1845	11432	12664
1846	14762	2965
1847	12738	778
1848	1876	6793
1849	15085	13173
1850	1009	2936
1851	6639	15749
1852	1539	16042
1853	419	2322
1854	16042	15223
1855	12799	7403
1856	7168	10655
1857	7093	7186
1858	3628	9489
1859	12597	6736
1860	4962	1872
1861	3167	4272
1862	11820	4108
1863	638	3026
1864	2621	6881
1865	7082	6000
1866	7567	3937
1867	9730	11973
1868	4425	5677
1869	1911	1911
1870	132	11243
1871	5342	6628
1872	13493	3632
1873	4364	15739
1874	4259	5845
1875	9215	9492
1876	12711	2582
1877	6656	1575
1878	14466	3215
1879	221	6503
1880	3422	13882
1881	3881	13822
1882	5629	5629
1883	8497	12617
1884	12063	9808
1885	13457	4602
1886	15494	7208
1887	13318	10275
1888	15684	15646
1889	8562	14194
1890	6555	14374
1891	5777	5449
1892	10347	2095
1893	296	15125
1894	14093	11262
1895	279	6425
1896	3621	3558
1897	13426	8290
1898	11531	11916
1899	1912	10534
1900	554	7317
1901	10361	7902
1902	132	3014
1903	1537	11426
1904	12135	12977
1905	10985	4130
1906	4583	3482
1907	4850	6342
1908	12716	8240
1909	3986	12276
1910	9704	9704
1911	11603	14955
1912	2177	8746
1913	6358	9393
1914	9197	6869
1915	8289	8549
1916	14366	10566
1917	10881	11099
1918	543	10899
1919	502	2816
1920	8838	3475
1921	10910	8314
1923	4282	5155
1924	8784	14331
1925	11013	11411
1926	6878	13921
1927	3534	14375
1928	14063	3878
1929	144	8806
1930	1912	6219
1931	4165	688
1932	15231	284
1933	2580	11486
1934	14554	8157
1935	554	5347
1936	1537	6528
1937	15429	14291
1938	12276	5845
1939	1775	53
1940	13942	904
1941	13833	7258
1942	411	11389
1943	11403	2351
1944	5896	15969
1945	4103	12063
1946	13768	5164
1947	15847	13977
1948	4332	6101
1949	4240	7258
1950	9198	5149
1951	7425	9749
1952	333	11940
1953	4649	15792
1954	7168	14871
1955	10863	10863
1956	6736	13440
1957	4913	2992
1958	8608	8370
1959	14123	975
1960	15273	13537
1961	6803	14304
1962	3385	3702
1963	9605	9373
1964	15314	5447
1965	9535	5212
1966	15219	6293
1967	14756	13428
1968	8860	13286
1969	4570	328
1970	10683	10457
1971	10064	15284
1972	4241	14963
1973	12135	15476
1974	3094	13635
1975	5928	14206
1976	3452	7033
1977	11465	11874
1978	8238	13645
1979	15322	15322
1980	7614	1966
1981	15544	12891
1982	5918	5702
1983	2159	3320
1984	1010	508
1985	8901	12084
1986	8022	10450
1987	6593	10800
1988	2926	6127
1989	7654	11215
1990	1437	14216
1991	2876	16006
1992	14613	3494
1993	593	5795
1994	13469	13729
1995	10667	6943
1996	6221	1545
1997	184	2373
1998	8607	7785
1999	3812	12592
2000	15030	3068
2001	15218	1402
2002	13428	15348
2003	12491	4520
2004	11937	12265
2005	6470	13486
2006	12004	2327
2007	3503	3856
2008	1152	3371
2010	7782	1974
2011	14486	14478
2012	7359	7120
2013	12423	12682
2014	11020	11020
2015	13965	635
2016	4332	4281
2017	8304	4971
2018	3019	2420
2019	15294	16090
2020	13010	5152
2021	3731	9336
2022	11543	15699
2023	12530	14735
2024	6451	9850
2025	13050	9438
2026	5511	11309
2027	1048	1048
2028	9450	4613
2029	12310	7651
2030	2400	596
2031	4347	2654
2032	12265	14122
2033	7950	2911
2034	7438	5478
2035	9250	14908
2036	4606	3442
2037	2509	13573
2038	9728	13392
2039	7380	12478
2040	12729	2327
2041	7204	10572
2042	13908	13641
2043	12164	2554
2044	10824	8482
2045	15810	2340
2046	6344	10167
2047	6101	6536
2048	11286	5601
2049	6537	6201
2050	10707	10717
2051	14233	14827
2052	13622	13472
2053	8003	12203
2054	3822	5891
2055	13050	6300
2056	4123	2839
2057	9998	2969
2058	10998	842
2059	1021	650
2060	12460	2076
2061	6706	12075
2062	5735	5875
2063	14360	7689
2064	7747	3273
2065	8107	8107
2066	6706	11551
2067	13865	4568
2068	8222	14983
2069	12267	576
2070	5613	4908
2071	7793	9539
2072	12936	6610
2073	5918	945
2074	4849	6536
2075	4044	1158
2076	2340	2756
2077	15004	316
2078	14741	6536
2079	1781	10911
2080	12418	2320
2081	9181	4975
2082	15602	5175
2083	671	323
2084	14338	3149
2085	3366	9942
2086	8997	3267
2087	13080	4939
2088	15369	11884
2089	3507	4371
2090	5375	562
2091	7589	9818
2092	12824	15977
2093	7002	7002
2094	3306	14571
2095	15622	8286
2096	13294	7439
2097	6554	4839
2098	1287	1287
2099	10012	11301
2100	5918	3247
2101	13043	8492
2102	9953	14712
2103	1966	11304
2104	14920	7527
2105	14888	14888
2106	633	1770
2107	4794	6610
2108	9225	7618
2109	6769	9885
2110	6296	5601
2111	13275	5249
2112	14486	8335
2113	9818	14552
2114	9315	11245
2115	8123	12827
2116	14552	10486
2117	10230	4790
2118	13976	13976
2119	4811	15555
2120	5133	13947
2121	11176	11176
2122	15454	15454
2123	11673	8532
2124	7576	1422
2125	9996	8605
2126	4864	1150
2127	6456	12429
2128	14255	2615
2129	3914	10408
2130	5575	4906
2131	5481	7140
2132	7060	4987
2133	1787	9987
2134	7918	751
2135	4024	243
2136	7577	12473
2137	9570	6320
2138	7831	2961
2140	2793	12875
2141	10183	4288
2142	7569	810
2143	9737	8832
2144	13649	14988
2146	3054	15278
2147	1443	14349
2148	2758	8481
2149	6828	6828
2150	5017	1517
2151	15869	11274
2152	12205	2085
2153	10492	5305
2154	1021	16130
2155	215	1021
2156	2371	7647
2157	309	5952
2158	8256	12513
2159	3289	13615
2160	12234	11964
2161	10305	1640
2162	4786	441
2163	1822	7626
2164	8226	12028
2165	8049	3273
2166	15767	15258
2167	10523	12349
2168	7303	4463
2169	5379	7415
2170	609	15879
2171	13969	9998
2172	10289	13183
2173	4194	9974
2174	2502	4176
2175	14499	61
2176	680	5560
2177	13704	2846
2178	2834	1543
2179	7503	13790
2180	771	5936
2182	11712	11394
2183	5479	249
2184	432	12651
2185	1273	916
2186	11794	3828
2187	4459	739
2188	262	56
2189	6546	8898
2190	6013	6013
2191	7957	5948
2192	4850	3926
2193	15819	1985
2194	8107	1328
2195	12523	299
2196	1707	13803
2197	4741	7992
2198	623	15917
2199	14785	6353
2200	5588	12532
2201	8343	12193
2202	10443	2266
2203	794	15853
2204	4922	6289
2205	13704	885
2206	13828	6582
2207	7025	16043
2208	9114	9935
2209	12284	2549
2210	2969	3090
2211	1932	9555
2212	7081	4346
2213	4465	7876
2215	11558	11913
2216	3093	3564
2217	3960	4789
2218	13434	12879
2219	7202	12305
2220	9755	956
2221	4260	5769
2222	7131	1476
2223	9736	2161
2224	3152	12441
2225	8797	3277
2226	1113	11996
2227	7128	13541
2228	12762	4965
2229	3255	5886
2230	2353	11336
2231	8822	11507
2232	11872	2301
2233	14038	5190
2234	4707	2688
2235	6291	13351
2236	2217	4860
2237	7443	7391
2238	10987	14087
2239	6689	9202
2240	3890	8040
2241	4289	2383
2242	14499	6700
2243	4749	15255
2244	14977	1295
2247	1570	14425
2248	10403	11656
2249	13946	3828
2250	15769	9655
2251	11149	12879
2252	10689	8515
2253	7167	9910
2254	15742	9723
2256	5946	5946
2257	15619	14997
2258	2908	2708
2259	12546	1889
2260	5912	7867
2261	11432	12516
2262	9212	12798
2263	9553	4556
2264	2106	10194
2265	14245	933
2266	9161	12702
2267	7723	1212
2268	4383	2378
2269	9567	7784
2270	1913	8208
2271	4718	13776
2272	9700	6692
2273	749	6378
2274	256	4336
2275	14352	429
2276	4479	7208
2277	8310	7510
2278	11249	1507
2279	10724	7565
2280	11872	3485
2281	7893	6171
2282	7469	857
2283	1848	7132
2284	4308	7444
2285	4023	4083
2286	10624	16077
2287	6013	172
2288	2158	12119
2289	999	1465
2290	11456	5104
2291	3663	5945
2292	6656	3033
2293	212	3567
2294	14808	3422
2295	13962	11905
2296	809	5108
2297	8837	12711
2298	9935	12943
2299	8087	12199
2300	12495	12013
2301	1637	1040
2302	13828	5045
2303	7432	1808
2304	15915	5195
2305	4022	6313
2306	3778	1309
2307	2482	5978
2308	12034	9939
2309	8835	13132
2310	7283	15740
2311	3012	1970
2312	11021	13542
2313	4614	15956
2314	15655	6156
2315	10085	7872
2316	11640	14484
2317	1961	1961
2318	795	11973
2319	9513	10342
2320	15784	574
2321	5599	3810
2322	15470	6180
2323	13596	7690
2324	6913	7791
2325	9726	9082
2326	9923	3596
2327	6334	15779
2328	15957	1241
2329	6192	5065
2330	10847	10040
2331	64	12764
2332	4922	3457
2333	6275	9372
2334	8835	12645
2335	10777	933
2336	10663	11167
2337	5942	10705
2338	11292	3583
2339	16039	8493
2340	15158	11673
2341	1209	4670
2342	130	8952
2343	1970	598
2344	9959	344
2345	6823	4065
2346	15333	7187
2347	10554	1713
2348	7049	10269
2349	12778	6219
2350	10083	2968
2351	9523	11556
2352	2121	7504
2354	15323	3631
2355	1413	1413
2356	6869	12617
2357	1604	13129
2358	14263	15986
2359	14617	3382
2360	10655	11076
2361	5919	15087
2362	13363	10040
2363	14663	2533
2364	6418	12703
2365	14773	4782
2366	5958	12943
2367	13753	11365
2368	547	13789
2369	15546	11361
2370	13846	13426
2371	6727	8055
2372	13474	10687
2373	7498	8638
2374	3024	10839
2375	6444	6444
2376	11916	3934
2377	8384	1689
2378	8375	8375
2379	14340	14340
2380	13431	9605
2381	12735	5763
2382	3815	15154
2383	9167	11741
2384	11273	12995
2385	14450	3645
2386	10610	178
2388	14059	7049
2389	8746	2177
2390	14520	4569
2391	14091	14308
2392	15970	10370
2393	7690	7777
2394	5303	14263
2395	4905	8619
2396	1628	5195
2397	2151	1913
2398	10971	12508
2399	2971	9481
2400	12050	14532
2401	13833	9936
2402	447	15939
2403	5974	13149
2404	13846	12145
2405	13168	14773
2406	3077	1534
2407	15766	7393
2408	3186	6896
2409	8193	2872
2410	9951	7313
2411	12208	1672
2412	4778	3272
2413	598	11455
2414	12345	12778
2415	1605	9647
2416	1402	2120
2417	1331	11603
2418	12238	9268
2419	8646	9124
2420	7489	4462
2421	9704	13556
2422	12249	889
2423	10062	9846
2424	2351	4933
2425	15933	10070
2426	1516	9409
2427	10182	6043
2428	13278	5147
2429	7134	1539
2430	5668	12599
2431	11647	963
2432	10182	7093
2433	1250	2696
2434	443	4572
2435	443	12245
2436	14984	4006
2437	2039	13752
2438	5752	14046
2439	5538	13174
2440	2637	688
2441	10906	14898
2442	8350	1907
2443	13383	1938
2444	3323	6968
2445	3524	13469
2446	7230	15299
2447	9383	3530
2448	6146	11749
2449	3362	13480
2450	5927	15131
2451	4270	10933
2452	5906	6134
2453	4753	15284
2454	524	2558
2455	10151	10151
2456	15323	3631
2457	4103	11719
2458	2132	11215
2459	14574	4591
2460	12057	1500
2461	9381	10881
2462	13659	14487
2463	7314	5727
2464	13935	13666
2465	8490	4047
2466	15868	15868
2467	13902	13426
2468	10936	2522
2469	5972	10884
2470	6896	1945
2471	15766	5046
2472	14518	13192
2473	5752	1930
2474	10360	192
2475	12238	15218
2476	9028	6706
2477	13872	1253
2478	4157	5848
2479	14625	7324
2480	3622	12226
2481	1813	12538
2482	820	10852
2483	7935	1032
2484	3898	6852
2485	2327	11366
2486	2242	2242
2487	14624	13935
2488	5854	4241
2489	7175	14346
2490	2856	8775
2491	13741	1074
2492	13173	13173
2493	7322	3452
2494	4704	3550
2495	1455	8705
2496	13403	13277
2497	8603	12401
2498	8959	6727
2499	690	13741
2500	8536	11543
2501	5515	13965
2502	4078	13403
2503	9191	9506
2504	3385	2396
2505	15828	13700
2506	14840	14320
2507	2637	291
2508	1613	6047
2510	14984	1831
2511	14067	5508
2512	3068	144
2513	11632	5200
2514	12826	11592
2515	3863	15180
2516	9547	4364
2517	2637	12835
2518	3163	8549
2519	5156	3247
2520	40	4894
2521	8339	15424
2523	7367	12566
2524	7285	12447
2525	1383	9806
2526	10547	14941
2527	15396	15396
2528	10153	1493
2529	6719	339
2530	5406	329
2531	3079	5451
2532	4421	11113
2533	10764	2641
2534	4665	3534
2535	3936	3251
2536	3673	14046
2537	5690	4013
2538	9477	14067
2539	1980	283
2540	14304	3323
2541	11080	9915
2542	15977	12600
2543	15470	6180
2544	12165	7256
2545	4365	12478
2546	183	15695
2547	7140	14727
2548	3974	6604
2549	4908	11706
2550	14882	14732
2551	4541	7410
2552	4532	10558
2553	3780	6344
2554	9297	14820
2555	10182	9601
2556	10772	15997
2557	7882	5602
2558	5366	3449
2560	14428	7889
2561	10725	11747
2562	5862	2545
2563	30	2522
2564	12224	13256
2566	2046	2658
2567	14673	558
2568	13063	14711
2569	8892	4417
2570	1993	4452
2571	6517	3405
2572	1723	298
2573	2654	13671
2574	6477	11537
2575	14890	3511
2576	2242	1557
2577	7994	5035
2578	10301	6107
2579	10995	7092
2580	3926	3328
2581	2149	9320
2582	7056	827
2583	594	5481
2584	7395	2691
2585	4363	15185
2586	15831	8586
2587	15842	8680
2588	9113	11358
2589	4251	12779
2590	11102	7204
2591	10586	5169
2592	9532	14261
2593	1761	6642
2594	9196	11381
2595	7722	13649
2596	5823	9737
2597	12947	5204
2598	2829	11876
2599	5693	5693
2600	5878	13515
2601	3850	869
2602	10230	13672
2603	14944	5747
2604	4448	14610
2605	10352	9755
2606	14247	15097
2607	8889	12684
2608	8107	2373
2609	2863	1308
2610	5359	11255
2611	5643	5643
2612	10693	7131
2613	1723	4029
2614	8745	14060
2615	5553	13815
2616	15262	14776
2617	8586	10964
2618	5736	5335
2619	11743	9421
2620	11766	12468
2621	8514	2953
2622	14115	12666
2623	1790	11977
2624	7332	7332
2625	7823	1856
2626	12284	15117
2627	15856	9891
2628	1973	8023
2629	11081	10998
2630	946	3562
2631	8080	13809
2632	11698	11977
2633	6454	10879
2634	15671	1838
2635	10271	2445
2636	15329	16060
2637	5630	11439
2638	12291	4318
2639	5630	4318
2640	4954	16083
2641	8287	7988
2642	12675	10012
2643	9603	9144
2644	13617	4675
2645	355	355
2646	11952	13823
2647	13604	1512
2648	15953	9856
2649	15831	14732
2650	12936	4969
2651	5667	8218
2652	11184	4686
2653	6415	13282
2654	15609	4434
2655	10947	12936
2656	7524	6939
2657	14831	5388
2658	952	7933
2659	8338	911
2660	14413	11378
2661	7442	7442
2662	8423	10098
2663	11571	2308
2664	4081	13213
2665	8988	4768
2666	10689	6552
2667	3614	7047
2668	10738	12358
2669	11601	2524
2670	5148	5148
2671	12230	956
2672	1509	9573
2673	10298	7236
2674	13294	10832
2675	1857	10160
2676	773	15475
2677	6893	4874
2678	12978	6845
2679	8292	12927
2680	8583	4686
2681	4864	11158
2682	15004	15100
2683	12480	5891
2684	8036	12545
2685	5856	8495
2686	12017	12551
2687	14644	9505
2688	68	2850
2689	7722	12017
2690	12358	709
2691	3093	129
2692	10612	1624
2693	5204	16045
2694	15553	6097
2695	709	15859
2696	12411	2227
2697	3256	12128
2698	1570	13434
2699	11439	843
2700	3727	4822
2701	3089	5240
2702	9810	7132
2703	9914	9313
2704	6125	2949
2705	3472	8582
2706	3049	7585
2707	2122	2122
2708	10344	7302
2709	12763	10207
2710	11507	12978
2711	8276	3293
2712	4024	8935
2713	1555	6422
2714	2130	14633
2715	12012	12012
2716	342	12178
2717	1377	11379
2718	7208	10740
2719	16104	11001
2720	4289	3054
2721	13607	7443
2722	15110	14097
2723	10192	826
2724	13679	6234
2725	12284	6211
2726	7834	9910
2727	2755	8750
2728	632	5067
2729	473	9629
2730	12979	5415
2731	3152	843
2732	9999	8689
2733	7102	9830
2734	10893	1213
2735	8471	11237
2736	15043	15043
2737	3951	1484
2738	13541	3810
2739	15267	4584
2740	2673	8191
2741	9011	13839
2742	656	9445
2743	7177	9860
2745	5337	5881
2746	6873	13535
2747	2322	5792
2748	14525	10995
2749	4429	3821
2750	5116	7831
2751	2844	14757
2752	14737	9457
2753	1829	7186
2754	4962	1936
2755	3152	3820
2756	11144	1759
2757	12619	13776
2758	13244	7019
2759	10659	12435
2760	1146	10474
2761	15277	15745
2762	2124	8255
2763	6081	4551
2764	130	10724
2765	6484	15859
2766	13787	13540
2767	7788	9629
2768	11282	10640
2769	10113	7118
2770	13962	10113
2771	1173	8614
2772	13230	15819
2773	10194	11336
2774	15779	3360
2775	8932	13518
2776	366	13654
2777	8078	3862
2778	15854	14429
2779	15559	13109
2780	2103	10872
2781	14379	7867
2782	2301	4691
2783	1530	9189
2784	8054	5195
2785	1369	4479
2786	2169	7875
2787	2103	6195
2788	5488	6421
2789	11671	14042
2790	12103	2737
2791	5591	9230
2792	7826	5598
2793	3012	3012
2794	9814	7565
2795	3166	8029
2796	2388	9594
2797	11385	15329
2798	597	5193
2800	1848	7132
2801	6882	7082
2802	12650	12516
2803	12840	11412
2804	9923	13613
2805	818	7895
2806	13204	15297
2807	12896	8646
2808	5550	5311
2809	8268	13056
2810	15749	256
2811	10311	6626
2812	12359	2000
2813	9141	6514
2815	256	1323
2816	14764	14268
2817	4220	14887
2818	9191	5974
2819	14097	1808
2820	8896	3167
2821	10345	14352
2822	2614	9243
2823	8071	15358
2824	13140	13907
2825	5790	2169
2826	13792	12367
2827	2889	9166
2828	11678	15769
2829	9770	14865
2830	11468	11468
2831	3458	4258
2832	4011	13095
2834	12892	999
2835	7805	2029
2836	12024	15696
2837	5303	1447
2838	5337	4933
2839	11810	7816
2840	8529	1488
2841	14808	5354
2842	14308	1333
2843	6702	16042
2844	5879	797
2845	5276	7177
2846	2558	9481
2847	6378	10663
2848	8902	10033
2849	10777	4838
2850	15686	15686
2851	15027	12597
2852	4626	14339
2853	10972	10972
2855	7158	5593
2856	788	14735
2857	11532	11656
2858	14088	10530
2859	3166	3451
2860	981	15518
2861	75	13565
2863	8099	7061
2864	3359	12796
2865	7670	2501
2866	318	4494
2867	9270	10062
2868	10966	537
2869	15692	13839
2870	2106	13020
2871	12494	3567
2872	11815	10079
2873	416	4965
2874	260	983
2875	4055	13567
2876	15843	5295
2877	5668	14729
2878	1146	10461
2879	13146	14097
2880	4222	11732
2881	1603	14806
2882	6555	9638
2883	7513	5841
2884	11665	12136
2885	10410	5833
2886	11321	2121
2887	5656	674
2888	2737	7693
2889	284	6215
2890	10864	69
2891	9109	14709
2892	7693	3681
2893	14635	4715
2894	14520	2796
2895	7894	8551
2896	3264	14665
2897	7035	5509
2899	10695	10695
2900	8878	471
2901	11509	4636
2902	15474	346
2903	9119	1719
2904	13874	13874
2905	13556	6913
2906	6913	524
2907	3580	6227
2908	9861	11403
2909	4382	8573
2910	5631	12734
2911	6406	6424
2912	8247	12856
2913	15113	11719
2914	9829	15151
2915	2759	16011
2916	13792	4316
2917	9892	10748
2918	4670	5707
2919	8350	12409
2920	5159	167
2921	1116	5539
2922	4225	5470
2923	12379	8055
2924	11243	15876
2925	11774	3916
2926	14059	10342
2927	8427	8273
2928	12238	9383
2929	6757	12805
2930	10966	9846
2931	221	5387
2932	14665	3264
2933	8869	4876
2934	2548	4082
2935	9183	7704
2936	9887	15970
2937	9461	12410
2938	778	12703
2939	12021	12021
2940	15871	16090
2941	10593	543
2942	6216	6052
2943	1383	5398
2944	14138	15110
2945	7454	1714
2946	12678	9576
2947	2329	5690
2948	6436	3079
2949	13483	5201
2950	14984	1831
2951	8909	7345
2952	13961	14789
2953	9506	5539
2954	4225	4495
2955	14061	2447
2956	10855	14347
2957	9444	15673
2958	3269	6823
2959	6239	7030
2961	10855	15830
2962	13224	729
2963	5265	9503
2964	4901	4901
2965	6913	7791
2966	8324	15173
2967	9989	5509
2968	4259	904
2969	8738	15344
2970	7223	4070
2971	2609	7454
2972	13494	2190
2973	15249	13177
2974	13119	13739
2975	5010	2506
2976	2906	11031
2977	8162	3495
2978	13415	10337
2979	11429	5371
2980	13415	5482
2981	9697	1907
2982	8573	15073
2983	5950	5159
2984	11942	5134
2985	13313	6852
2986	5306	13715
2987	6722	7142
2988	2810	10597
2989	5795	6300
2990	8973	11415
2991	11173	14114
2992	1702	6295
2993	12835	12238
2994	11592	3857
2995	15037	13735
2996	4753	7176
2997	13340	7677
