X Y Z
199.978721 5.070365 17.417751
3.416218 234.211831 56.723111
23.781947 255.511212 93.784604
65.987812 251.052868 238.005653
166.540058 4.352269 61.667129
69.002610 9.818619 2.189834
71.865392 239.213112 59.121699
77.510241 254.191806 64.523890
69.717744 249.154917 68.983213
67.923338 17.399256 68.833480
143.421369 194.473539 247.023742
130.195061 222.917053 230.880523
115.394362 19.814149 27.644181
145.059995 230.157800 32.605211
162.377705 1.486411 48.960629
149.290495 11.468983 69.633567
125.157924 228.927382 12.093730
223.115200 218.167618 220.211627
213.419351 21.240840 14.604657
250.776203 224.396980 21.073025
236.186277 228.954853 20.276347
231.038619 16.664200 36.495248
244.774244 235.629654 255.885472
3.215413 1.776969 234.141254
22.109398 255.933663 60.769581
19.724353 247.311549 62.960348
11.676257 10.311887 61.104106
3.368394 32.269449 89.592067
250.108675 22.380737 89.814757
22.311348 8.838175 255.095833
31.886290 12.737916 66.368522
35.696842 245.217681 67.755040
47.538392 234.078553 28.030034
112.401482 27.612369 12.456006
104.623598 249.769209 34.288452
126.843977 32.697068 26.255887
132.997066 254.836617 5.274273
104.873472 1.458007 13.015184
136.775158 253.116140 20.766889
158.768247 12.881686 37.470009
121.221106 46.222948 249.891209
150.005869 20.442750 32.239904
227.416625 234.783377 25.911971
234.055613 196.711077 57.550262
51.723429 26.365201 77.029425
57.582202 9.612067 79.548614
1.174911 19.266821 37.243187
45.152739 54.645552 59.288825
22.320387 63.856873 33.377926
44.814857 18.525393 64.888941
48.733346 33.491311 64.455632
80.011174 12.099159 67.854549
79.306666 248.711021 52.637164
105.394876 247.179031 24.007465
103.708960 27.630435 57.296987
126.461974 48.996687 72.228428
103.003531 229.821461 27.654959
114.569954 243.415750 33.524008
106.590520 48.777975 92.980695
120.614200 32.380584 59.208101
82.637528 16.713824 86.568379
99.049527 30.699098 53.563223
157.498594 244.678301 17.984385
179.147317 46.207625 2.181807
144.179861 235.755278 6.210421
200.477563 16.228204 248.820909
178.550483 13.242712 235.067160
206.320498 48.194190 48.521549
171.377268 254.926658 254.252595
222.868368 246.784405 26.288316
228.154292 250.104145 60.130728
233.076029 13.164139 55.416831
247.181961 15.822357 18.612814
252.084027 4.941218 30.801092
240.781496 234.805272 54.383394
58.174795 49.183358 29.846320
26.165523 1.409557 40.796582
43.883371 17.587163 16.486240
31.276241 30.038927 247.193012
90.611987 32.903769 248.002638
188.412780 126.884022 239.877139
109.253133 71.698807 42.104141
84.589268 31.664646 47.062407
75.909818 57.076635 12.461995
69.023704 38.315026 8.026921
77.037605 76.647903 20.208246
126.955352 96.084818 7.979477
153.689698 52.123002 239.304356
114.167176 78.524982 69.175679
160.742384 52.567987 16.534393
64.679815 215.981908 255.427680
193.432230 17.674823 46.540506
175.627602 23.838776 43.398334
194.469106 22.718442 42.538948
211.436099 251.300767 52.941120
251.086621 41.144099 53.005230
194.213944 0.095657 53.233537
66.163607 64.041663 239.053832
34.617979 53.850105 219.287134
8.517359 71.188527 3.483259
78.766500 71.249486 3.903750
64.131140 58.140864 14.432003
25.860443 59.565739 242.173182
59.592799 33.850994 243.474295
83.404022 32.550094 47.174450
122.428061 27.138726 34.664592
107.365249 107.769763 57.232103
139.494936 30.978726 242.849454
170.256600 40.749711 58.525758
121.110444 12.912862 16.579373
184.702603 77.180950 44.532019
181.060292 74.035802 64.537018
172.562390 25.271300 6.874333
121.344086 95.466382 5.439582
160.983139 32.187537 67.533291
248.429736 59.922526 56.276045
230.306633 253.664231 15.928666
228.423496 66.587993 219.974171
200.784073 58.552616 236.978054
228.405070 63.518089 242.462536
236.143442 75.261736 13.847051
45.087090 72.632094 45.048428
40.492825 75.884189 39.066911
227.488151 92.749216 54.300817
2.372278 54.298619 11.606373
26.039021 89.602709 80.338400
52.206331 55.766284 17.622826
128.242526 74.096359 32.239516
116.100055 116.852037 42.592655
106.414766 116.771195 45.351896
141.064472 73.393523 57.707991
100.401147 106.657564 31.226048
103.667899 109.605851 31.533011
129.881139 94.852774 52.215602
135.016462 80.943814 54.027980
163.047560 108.384806 233.464083
174.666633 100.515938 23.496521
123.946594 69.141562 53.411661
185.510588 45.586832 45.160336
180.765210 63.045371 40.035466
203.957317 52.883105 32.094057
175.076584 109.034912 60.934803
198.510387 93.722963 51.920779
193.624131 82.705116 84.623354
203.448215 60.945790 66.288704
238.414684 78.844073 32.017165
205.053285 86.490141 35.591959
3.734338 66.805310 26.678025
25.875887 93.593459 61.080899
35.823004 120.582465 68.098981
25.812093 133.185411 64.158016
235.195430 76.135146 36.243616
254.184952 81.532147 59.405996
21.750236 99.295614 228.085516
10.102134 117.649234 236.203729
248.391218 77.229069 62.507628
41.027573 78.818059 5.389821
86.489722 81.621663 64.341277
120.594468 64.050325 26.951867
72.471950 76.429038 236.620436
49.118673 63.179824 67.691621
102.258604 50.354177 43.336884
36.020590 98.596694 66.106917
36.468803 100.424958 51.048454
99.198970 94.444437 18.702792
129.832665 53.656926 29.307308
166.611089 113.815929 80.267030
149.179207 101.425257 81.549820
166.721791 76.583345 63.378821
195.155418 49.014011 65.336286
127.342828 41.771495 29.422159
219.423613 88.420041 72.211646
180.230969 82.135013 52.801615
182.626489 121.402402 243.690609
3.649649 101.717421 11.863184
217.668923 96.162788 252.696555
255.414950 101.183414 50.174526
254.384425 82.346636 220.655405
12.038161 114.209526 207.401610
253.472770 101.977633 85.608487
22.880828 118.640303 238.719895
232.890922 91.034835 6.640043
69.783278 99.819278 39.000314
38.753635 141.438720 8.814506
57.158591 90.086314 48.938872
71.430970 146.183619 41.569521
69.535374 143.145539 35.840670
82.105127 84.582004 0.409383
104.138470 117.375977 68.697481
110.769205 98.011310 50.664703
62.864097 73.798204 43.284936
92.926883 111.747346 15.408607
119.759100 115.126298 29.601696
210.895251 138.301938 49.093262
188.017344 121.706912 55.855088
185.179845 113.133133 67.731659
7.051355 141.649027 59.171483
0.532484 128.967648 42.151330
235.160299 98.814163 23.065780
248.753136 97.121491 40.554352
254.708006 128.878118 252.241137
39.590462 107.269711 47.955013
37.966587 81.173245 35.606769
104.596550 82.489714 44.764233
250.456320 4.478550 226.222182
136.744453 136.959399 96.277188
122.400255 133.530660 99.095465
103.394886 152.215190 211.746534
182.499268 130.605937 38.252347
191.547933 123.290944 76.225834
122.876050 108.599399 71.246458
125.741373 130.505009 67.090699
158.881881 141.018953 243.568070
166.028347 131.507222 2.524902
216.004202 47.547116 234.760835
221.782401 61.096889 205.419657
165.203473 73.062795 7.222073
198.231032 121.385871 55.428340
222.937328 145.850643 47.433051
36.683888 148.471264 241.766708
222.243534 89.377647 49.339910
54.681732 118.824009 13.136081
8.719687 132.127094 8.617116
9.502998 119.340387 54.512830
14.931380 106.240926 66.030775
221.476848 61.310001 30.916523
26.470742 139.891237 59.495701
25.137178 124.293858 65.093909
71.284321 175.535334 70.372656
55.188145 191.032610 88.762383
119.745637 106.999531 25.203551
74.681372 91.686276 39.025040
137.801507 129.702306 15.014911
161.527589 115.518394 48.087077
149.570672 82.101548 240.964331
143.320188 161.155520 42.125437
201.318523 148.566323 45.531540
181.500606 133.233937 60.365369
237.739940 175.523790 105.079641
231.256389 160.728613 78.843452
241.949866 132.864871 16.299741
252.393675 123.893810 62.773492
242.460556 122.631602 45.896689
241.202196 167.532456 62.079539
19.661178 164.655073 68.546248
27.090904 136.281067 29.550179
12.525924 153.945253 42.721149
228.627025 158.531402 111.630401
244.528185 138.529426 120.445534
26.746775 193.469822 3.473371
173.254218 138.686663 32.576044
84.028643 157.353816 65.111581
71.186169 98.195940 3.422098
170.513869 131.784425 56.633363
137.037118 145.983623 43.248798
146.774138 150.200664 71.815858
108.806577 126.866652 99.376679
137.976928 143.017485 90.753170
127.222426 186.032566 35.084086
183.552815 90.244376 82.511911
183.894446 74.922166 68.832365
197.545117 136.805557 38.038683
210.774108 134.287413 48.078516
192.013167 180.581410 20.336710
189.889031 146.617747 0.903592
224.898366 174.901509 73.625139
238.092704 178.606269 54.730356
241.458267 139.818387 47.143088
216.402586 146.836014 51.507619
7.768427 134.001034 36.056666
253.757559 144.865669 39.130689
36.909453 153.742470 80.392624
43.715398 130.660102 56.103757
15.021823 160.116669 49.489159
21.481611 164.967477 24.712361
61.353975 148.656109 35.077168
47.533839 134.349677 72.645489
53.630889 136.891450 50.501478
140.664641 164.339563 46.528942
113.922032 171.275514 5.897556
101.193038 180.461533 52.749563
158.657540 170.266322 33.543283
181.893121 170.236604 59.299621
191.306636 185.235442 13.870402
183.791047 209.850266 65.566353
225.630261 184.348494 15.378741
224.079784 219.283406 2.191296
41.757958 179.006337 246.925478
23.413827 170.630227 83.850479
50.662152 176.216045 58.734770
100.526572 193.459088 236.163819
28.288347 182.429314 20.702777
113.375334 199.896205 8.173037
131.216258 153.149651 24.997146
115.050021 239.634728 53.300556
91.250044 247.363797 58.564359
134.965281 128.376134 32.308112
151.289681 205.158983 245.273112
189.167843 234.376272 76.496475
166.443632 210.585288 18.316377
203.121133 193.856155 78.692113
207.143900 167.179088 82.318691
173.263694 185.512830 243.223938
233.635605 161.540370 245.548005
225.230800 196.537202 27.624495
13.661532 171.498364 4.473172
39.533994 205.787716 236.408540
34.106210 219.035169 8.620191
58.774017 211.223281 5.549644
2.444328 209.421088 27.926787
45.064138 220.708902 220.927054
80.361313 157.001469 252.599786
54.142143 187.619680 77.332621
64.279553 165.365179 63.971848
90.653634 218.113762 223.581391
81.660448 191.880799 38.782317
83.172179 181.775059 51.165031
92.488824 193.462779 42.203045
114.174357 154.397625 49.550280
108.888983 172.758399 64.133673
46.892860 180.715618 33.566273
152.658497 193.449737 72.480050
168.201185 209.931941 85.813448
98.480317 83.091434 2.143430
171.403937 225.299097 46.403553
169.497170 253.789414 43.655129
173.475276 207.720081 233.756827
223.380240 192.951449 36.445838
237.653933 210.649888 57.400043
229.071410 199.585396 67.188123
194.280374 191.802454 16.387977
244.502798 174.250386 18.312806
20.627643 190.879115 46.611377
11.154493 193.508656 41.985131
255.082575 191.967718 46.775542
101.022627 205.892837 49.362067
103.690051 172.577916 27.169587
27.169802 17.064213 254.403891
33.089688 7.882091 10.312680
95.291261 208.426639 30.185194
87.237676 230.168232 53.248618
123.215742 197.618396 243.764498
44.737181 179.838883 10.931654
111.533410 235.930337 61.552337
160.398598 205.378982 233.488811
136.778557 240.766403 24.146059
201.641286 207.373536 30.641869
153.091997 181.665355 247.344945
19.301818 198.679228 35.032568
222.124640 201.287878 56.584321
219.885304 192.814713 69.330183
225.061738 214.766223 52.412174
249.328698 215.405633 65.224835
244.011231 199.558984 31.557752
246.119614 186.113025 50.972297
38.839930 233.329034 249.862391
254.926217 217.533694 34.599332
255.310523 202.602805 38.137455
54.011915 227.576309 236.521250
74.885021 65.379250 208.410897
26.347169 82.059847 197.448927
37.091439 9.975588 8.057565
46.196709 26.212110 68.913345
38.662560 200.914784 13.829307
81.305320 188.514338 254.346050
105.078529 233.351107 63.198886
84.599509 244.986138 50.406926
106.638565 5.176404 42.786654
96.124614 247.905168 64.524261
108.704611 235.317249 9.192468
90.746424 250.492546 13.717237
77.941768 16.664012 62.313275
121.520745 2.561459 82.207060
103.563425 0.331472 62.547747
204.584395 255.772030 33.150585
157.559257 212.980894 49.760713
206.341151 240.143378 38.509549
150.436310 40.031981 27.592094
215.541363 224.452549 26.649644
228.263845 242.454124 46.326065
252.828576 18.327200 34.299702
10.554181 225.654517 12.607502
254.791019 237.110286 47.578528
9.857044 238.714660 63.846765
0.476962 243.159216 53.459777
97.451587 12.966208 84.914884
33.119945 239.724751 60.379740
48.962524 18.027665 50.333094
102.119899 249.606410 52.140374
120.261748 244.313523 238.761589
51.264195 9.940415 2.292051
114.294710 8.073442 28.778117
110.571482 7.500431 30.926123
64.117065 193.352618 72.786219
155.920098 244.105655 42.221203
137.551327 244.122699 51.519969
153.835200 51.117237 23.430475
149.781248 251.834442 62.534647
187.168118 233.101476 36.495522
241.652903 13.590383 48.631009
175.151006 246.593669 25.106309
187.327885 5.516521 97.547433
186.856544 4.339123 79.176122
195.166631 2.314470 17.713772
232.095160 238.511985 72.088087
199.660689 15.332055 7.337078
250.388843 200.613919 54.267801
42.583946 246.444636 39.062476
15.290068 67.534802 43.994692
5.195697 53.108449 51.211788
240.855807 37.154118 236.384017
31.833053 25.498089 42.909862
37.200563 22.434031 50.175268
8.663666 249.111834 11.049760
72.059598 251.513497 49.324793
102.358547 6.201936 249.328782
100.658813 23.140556 3.437182
103.996826 219.103958 48.812634
109.230857 9.051824 77.469284
133.023349 254.391041 63.728388
56.785371 23.903075 58.973418
124.138098 209.670239 72.837105
125.392471 188.756415 69.556927
144.488919 11.483797 35.703847
154.483974 244.506362 63.555036
215.567256 51.017074 55.381264
217.923074 43.824107 68.971422
252.521174 26.689934 40.685602
236.614142 238.490389 72.563809
235.984916 238.877163 70.991686
201.088771 21.257732 65.441150
24.857224 217.520995 39.805801
34.767726 3.050075 16.723342
65.441559 13.687759 41.266104
10.326750 35.304938 66.572512
119.642170 43.451645 7.990656
51.522094 36.939978 47.510763
46.646948 21.161780 63.371744
74.472187 19.609050 68.813257
101.663492 27.873921 46.518059
125.843840 10.816843 76.032210
124.882603 245.116128 81.519416
127.076142 60.412962 14.267606
84.290694 39.501325 71.669361
145.007355 53.749103 35.767175
104.467540 50.256432 52.718232
98.568633 47.653048 34.752613
169.412479 250.419057 34.402535
160.494840 240.559315 99.421379
168.601558 248.748956 28.458208
200.010681 243.624464 51.890900
206.835749 20.591857 62.902136
201.935475 32.457526 27.203349
253.404139 26.289579 56.629865
253.977005 42.959212 54.183631
208.814327 15.382973 250.499953
8.574420 83.758152 59.493597
243.607751 66.207794 70.649804
253.277222 242.303212 81.618091
15.153821 74.265191 62.032953
12.224203 74.244183 56.454692
27.490756 33.064665 67.932150
70.939951 242.074497 52.766018
73.628931 238.522006 66.069536
90.836360 32.277467 46.155443
64.475410 74.155911 242.949811
111.904815 37.548726 53.391282
122.204620 248.898357 2.859474
145.346895 15.811523 55.811017
165.299500 19.862949 52.386472
171.611528 20.110452 48.110358
123.573491 2.728689 35.558013
167.371341 58.240490 61.282930
191.167331 53.981373 44.416790
189.120342 49.670585 17.918771
216.977803 37.716135 15.082901
216.795060 58.309208 30.120287
222.074690 23.398142 42.999165
178.786540 19.819423 58.072692
204.349042 17.995735 66.332030
221.360255 65.668200 86.202062
231.190045 69.157804 79.893753
222.572984 7.663425 228.949699
240.794282 59.162677 71.595517
228.680966 48.910059 68.225913
45.604491 54.853881 73.685919
69.584237 49.287617 53.079383
90.098916 38.970558 19.342752
103.595536 54.086703 237.842428
113.322702 53.280040 1.670879
100.883302 84.545922 51.417876
160.276870 34.869171 65.631208
148.782654 74.836544 236.628590
140.133873 64.169041 13.241398
177.115999 44.212252 70.397191
163.325056 68.147592 57.126835
162.909608 72.117822 38.755617
168.003227 20.947674 48.498198
245.611585 108.154694 74.413109
221.860260 116.349621 78.966876
230.990630 73.416789 236.983825
12.098310 90.761804 33.549472
10.985218 68.201269 60.864150
21.753460 93.223642 54.094920
18.636287 76.738588 64.625909
139.811354 82.014601 216.250971
130.587384 67.956132 221.685398
79.679213 112.258881 79.763985
68.568717 92.326180 76.214170
