xlink_x	xlink_y	xlink_z
149.8647	231.0865	81.1041
151.0537	2.2904	3.9240
23.7330	34.9322	205.5135
206.0992	206.2691	84.4790
137.3752	214.3556	146.3342
100.6225	10.6990	152.5434
134.1643	160.3202	128.7896
58.5296	227.6378	51.2147
139.0099	166.5148	197.2468
20.9032	233.4394	42.9357
247.5805	125.6817	55.6660
31.6454	35.3010	187.9552
128.0617	230.8776	108.2463
201.8970	134.1652	53.7083
115.1573	132.5605	179.5369
217.1892	252.3720	85.2016
118.5392	6.2653	148.4153
254.4631	183.9423	121.1309
19.8047	138.2110	131.0920
176.0696	172.1656	31.7206
5.0326	121.3079	64.3415
93.8860	163.1725	157.0870
11.7173	132.2450	3.0984
116.6746	3.5887	172.0318
58.1264	53.3245	175.4957
69.3499	52.8615	11.5930
85.9208	180.1951	198.4623
171.9488	143.4103	230.2133
183.8067	153.8381	92.3249
210.2737	168.7547	58.7103
47.3427	164.9248	70.2536
143.4176	224.8445	26.9208
83.0245	117.2654	223.8692
164.0229	135.3654	94.8161
49.4400	214.8612	181.5683
90.1179	69.3033	17.2979
243.0967	117.1030	29.6185
173.1713	202.8008	183.8453
116.0422	75.4594	242.0087
47.2377	196.6097	0.4787
217.4010	93.7364	60.7088
251.5126	184.2755	116.1351
105.6398	209.4035	130.9205
130.5710	238.9400	55.5105
5.3348	18.5975	113.3866
124.4752	36.9571	174.5801
212.2715	212.8029	99.8925
53.6683	92.3814	93.9651
139.0795	62.5089	167.0401
217.7734	19.3974	66.3465
50.4603	10.6961	49.9357
197.6240	166.4076	21.8140
189.3786	1.5455	80.7533
200.1522	178.2947	26.7884
157.1920	21.9569	45.2375
187.4684	246.9173	128.1763
176.8056	144.2988	107.7742
157.4814	249.1700	67.2856
11.8835	168.9581	57.9835
101.1117	104.4994	96.2161
62.3232	11.3110	153.6303
118.1835	186.7871	147.0397
136.9195	162.0263	223.0629
205.1601	208.2333	28.9941
1.9353	214.4371	227.1281
52.8339	130.9749	84.3222
83.0982	145.9182	140.1538
209.0040	220.3944	30.2767
101.3977	184.8909	40.6605
92.1379	87.5888	84.0333
15.4679	32.5525	200.3544
17.6056	194.0560	30.7841
218.7008	24.1638	150.3221
237.0774	72.6823	248.6999
29.8892	13.0413	163.3149
146.7443	202.7761	94.4539
124.9469	19.9990	124.8485
240.5054	38.8941	165.5511
196.0484	39.2061	44.5132
58.4097	230.1847	17.0253
24.0614	58.4266	124.7829
113.6597	108.9209	56.4045
27.5289	242.2871	33.6688
170.7534	45.9097	148.9893
104.0299	213.6208	46.2575
116.2538	110.1116	96.6689
47.0958	253.0660	204.8173
89.5379	217.6280	238.0439
192.6216	236.2159	177.1126
230.7612	143.0792	14.3878
8.0058	238.4951	212.1696
203.6648	82.3889	210.2482
153.8198	252.4236	71.3177
162.5455	156.9225	255.8383
185.8194	127.9684	44.9498
114.9398	43.7283	190.7722
237.9800	193.4106	167.6870
51.1579	104.5304	51.6056
42.8419	173.5235	109.9865
112.6827	117.6087	187.1086
225.6051	44.9278	231.9366
86.3886	226.8546	57.5759
197.7139	16.8607	132.1614
72.8508	92.1620	230.6737
30.8645	218.3208	228.6410
134.8534	177.8354	107.8842
119.5284	201.6796	82.6349
154.3402	72.7966	250.1549
159.4087	147.6940	59.0884
141.2814	102.6371	182.3734
211.6913	160.6027	86.6921
67.1899	25.0986	115.4624
244.5591	78.7279	116.0898
222.1133	6.3145	185.4692
138.8064	166.0276	49.7680
238.3093	47.0764	57.0601
122.5624	112.0776	162.9904
185.1988	255.8885	246.5917
200.0870	235.9302	57.8618
204.1891	76.4973	158.7402
133.2076	69.0886	241.2824
142.1321	62.4245	161.6214
95.7676	109.9374	38.7017
193.6090	242.3766	132.7093
124.2906	124.7273	204.8054
210.7636	8.5045	111.0811
88.0897	65.4653	100.9698
211.0501	119.9647	61.9635
171.9363	18.8450	249.5908
251.6910	64.8869	132.4487
254.6557	51.3632	132.6893
41.2400	217.0940	132.2732
119.7984	228.2840	69.9872
100.2204	132.1924	93.7751
61.5076	69.8789	44.7834
232.1144	108.5716	134.0089
184.6095	214.6083	177.7749
146.5333	230.9769	32.9721
121.6001	28.6366	67.9548
18.6901	155.7625	23.2646
175.7401	201.8397	70.9575
244.3223	210.8788	214.4966
136.3627	14.6324	89.0064
183.6935	253.5178	50.0238
133.0440	44.8695	178.5604
224.1749	69.3615	214.9565
3.9968	226.4572	57.8408
197.0470	14.4932	153.2534
183.1414	82.7205	135.0052
39.9270	39.0899	201.7241
194.8114	196.0524	172.5423
6.9927	40.3029	226.6275
60.9204	183.2547	69.7986
150.3994	67.0078	81.4515
108.9395	186.7913	65.0866
234.1948	30.2369	114.0193
187.9029	231.2573	191.5170
26.8622	74.3648	232.9687
129.8558	46.5330	213.9525
244.5066	7.8258	97.5072
127.6969	157.2395	78.3792
171.7239	4.4821	49.6217
99.8636	19.7582	32.3386
56.4896	146.1632	16.3229
158.6969	249.4116	94.3610
219.0013	68.2759	42.8385
127.2826	237.0716	189.1829
41.5193	197.0630	13.6837
9.5727	166.5726	232.9858
10.5500	105.5024	228.1088
166.9249	56.0738	133.3051
122.1636	127.9053	157.4603
208.0413	39.7621	240.9267
167.0865	22.0441	46.7640
17.1551	198.8737	61.7931
181.5046	114.0907	99.6209
129.7631	250.0440	32.9066
213.3500	60.9906	48.6432
188.6177	149.5449	246.8939
167.4548	16.4676	70.8067
179.7457	172.1132	37.0146
24.8254	163.9529	64.0231
252.2821	209.0504	97.3653
155.4856	203.6279	135.0103
125.1595	26.2662	27.1683
102.5660	98.1666	45.7388
63.8659	146.8006	111.8668
23.9486	13.8407	176.8785
1.7242	171.7003	169.5594
140.0920	79.8664	226.6925
66.2574	139.6327	250.4164
46.1519	227.2381	63.7266
54.5493	167.8576	43.7163
222.5302	208.3365	10.1731
197.6626	94.6893	197.8784
247.6317	222.4885	198.8056
196.4451	29.3036	229.8357
160.3981	6.5371	199.2087
144.3200	38.9589	19.3694
197.0943	199.4363	96.9835
110.8745	85.1550	154.1103
207.4949	104.9780	216.2326
180.0826	147.2673	103.6678
95.2743	211.2424	246.3824
185.8612	106.8280	29.0028
176.9257	216.7725	88.2867
111.0398	66.9335	71.8337
88.0274	118.9594	153.3813
11.2865	152.6520	241.4408
73.5259	98.5101	218.0456
241.1170	63.0377	188.0911
87.6528	28.8903	137.1617
57.9409	44.3489	42.0048
244.9626	3.1215	248.4319
76.7082	146.5715	155.3251
136.5732	89.6964	132.7413
110.5797	197.4127	180.7514
248.3163	102.7012	7.2388
109.0929	184.3347	185.3743
95.4508	180.1016	203.7727
144.7970	0.3191	231.5562
244.6308	177.7638	36.2028
176.2930	120.6514	61.3029
127.4417	162.3424	93.2314
152.4574	142.2203	218.9771
0.7577	23.9759	7.1285
126.4509	149.7460	32.2021
75.4641	5.0392	113.9312
164.2405	151.7528	201.8590
187.6277	51.3967	61.9686
85.6624	209.9702	232.9025
67.0240	46.9499	202.4348
97.1049	105.5200	210.6167
152.6193	57.1161	108.7429
150.4078	126.5567	33.5485
167.6595	192.5678	52.1623
24.5395	146.1331	119.9585
212.1330	29.6113	254.0534
197.5509	104.9873	63.1692
219.1740	19.2695	9.7655
131.3810	135.2069	137.8891
232.4330	116.5022	0.7079
114.3463	237.8964	146.8413
204.1379	65.7072	182.6777
149.4098	41.9179	207.3837
246.4210	149.1614	228.3710
57.7587	3.0785	26.4336
237.8646	240.2728	64.4930
230.1775	106.1092	248.3779
162.2504	57.6377	142.3521
185.8190	87.1994	91.1474
208.3083	47.6982	71.9494
68.0552	162.3843	142.5474
229.4367	144.7466	16.5421
177.8363	7.2467	31.2782
158.2047	254.5412	109.7211
240.5153	68.4297	49.7214
154.1919	58.1171	168.9105
198.4009	140.3823	144.5583
157.7307	23.2056	113.1470
176.6181	109.4374	60.6470
14.0143	194.0376	141.5339
122.6208	75.6750	64.9077
145.9957	151.8083	37.7107
151.7238	237.3527	202.9816
106.6164	194.5896	217.1619
229.9322	55.1067	54.4101
91.0178	71.3631	127.1246
92.0251	219.1024	188.5595
154.5376	142.2559	77.4589
209.8270	94.7040	198.5260
144.9715	211.7779	181.1164
180.7350	99.6227	28.1241
107.7424	195.0734	57.1709
85.3029	237.6618	31.5282
228.6189	43.6615	212.7998
192.0025	103.9418	200.3725
62.5996	99.6498	127.6928
69.3797	153.0037	250.5860
146.8599	255.6246	116.1540
52.2437	179.1781	223.4811
223.2446	23.6286	133.0801
187.5620	215.4879	52.5419
198.3611	45.6305	167.8517
84.0238	227.6397	181.2963
55.9067	71.5891	212.8776
21.2304	43.7883	157.4428
118.2248	182.5048	208.7561
126.1130	5.8738	182.3575
195.1569	46.2246	215.0219
215.4290	54.7381	86.4726
243.7517	85.4680	175.2657
109.6981	249.4996	70.3915
43.3823	207.2791	19.8346
89.6855	35.7429	103.2523
124.8540	109.2469	138.2719
222.7033	153.5452	74.4971
188.6462	1.6880	94.3706
77.7880	134.4439	117.8857
206.6053	203.5998	59.3572
173.5281	43.1626	38.9320
110.6650	81.2391	82.5929
93.5694	39.8331	136.6746
128.0551	241.5504	161.6081
245.2862	240.1505	146.3143
10.6406	205.6579	40.8612
191.3942	5.0838	90.1836
6.5335	219.9149	72.7429
148.0817	228.4576	118.8956
60.6520	232.6345	150.4127
176.9116	205.1110	239.4543
225.8254	118.2962	172.0711
11.1141	90.9437	128.8533
156.6268	121.5558	171.7687
114.0682	149.4450	68.9451
72.6642	89.7084	236.9516
34.8705	203.5128	217.7453
66.3983	205.0644	123.7922
106.7529	224.8269	249.0887
243.3417	2.8151	132.8451
107.2212	208.1792	35.9777
82.6256	191.5135	16.2854
200.3376	85.4604	195.5861
232.8789	72.3762	59.5747
59.0565	67.3768	42.6253
0.7665	32.9116	67.0651
194.6505	128.9163	13.4573
86.7001	217.6293	29.4076
167.3760	26.2571	115.8389
254.9182	27.2372	118.0375
21.4994	225.2664	8.3928
253.6169	245.4669	91.7421
14.1794	215.6077	194.5115
98.6319	139.2777	169.0963
64.3266	20.7531	40.2039
17.2235	104.2467	31.4674
125.5522	13.0627	13.9579
68.3571	215.8257	83.7838
72.2630	2.2492	120.2588
125.5493	113.8945	162.8650
201.2628	140.0638	69.3099
1.0949	44.7342	121.6417
162.5969	110.3341	116.4833
94.2605	213.5148	33.7205
130.3527	211.8563	67.2450
151.8960	47.9796	227.5015
99.4702	47.6269	60.6008
243.9388	187.9197	26.6323
183.8265	30.8307	105.9367
153.5142	236.7286	237.8226
96.5302	219.8955	119.5464
215.6872	184.2751	81.2791
18.0828	123.9263	245.7683
19.5232	125.7576	33.0247
199.0928	182.6702	39.3195
101.3147	14.1037	153.4480
80.1546	19.5654	39.6305
180.9252	106.7793	208.5591
113.6928	46.6036	67.9579
76.4619	219.0939	14.9320
228.1995	131.9616	41.3018
18.9207	215.2985	158.9119
33.7896	9.6067	227.0576
163.0004	187.5376	250.6799
54.9348	180.3488	248.8769
181.7353	203.7072	78.9974
242.6935	57.8719	99.4626
137.6267	169.6237	222.0038
253.5148	232.9565	57.8276
179.8342	15.5946	55.4658
134.9005	183.4598	36.3959
169.2681	41.3447	70.0583
53.3063	30.3887	49.1081
19.6074	215.1408	9.2169
143.4889	228.8685	123.1881
252.4726	195.4204	100.1308
214.8652	223.5539	247.2536
198.0542	16.6642	3.4810
51.9923	109.3782	38.5266
194.4525	103.9464	235.8611
118.7879	26.3191	145.1509
229.4543	23.0324	22.0246
126.2211	102.3545	228.2182
202.3192	244.4910	6.7811
232.5986	150.4952	24.1148
209.7937	70.8281	145.9057
91.7811	91.9517	18.5990
132.4783	156.1215	115.1866
232.4557	74.5719	121.1504
82.4965	101.8254	80.9977
174.8769	156.2040	202.3881
180.6147	22.9158	99.2560
185.3010	167.2061	246.1018
237.5360	215.0083	96.7124
81.7467	8.1248	245.1826
105.1518	117.1193	128.4421
79.1910	105.7489	96.5151
173.8506	96.0293	152.5592
192.7405	87.1841	113.1407
120.4167	250.5996	120.6531
53.8192	83.6009	136.1198
41.0544	247.5969	198.2887
149.8818	153.5885	227.1711
126.3399	0.1755	79.3043
15.0256	95.9722	83.9892
20.2306	34.3768	9.5298
202.8670	46.1320	136.2585
245.5780	134.0446	153.2179
221.5152	88.3821	59.7129
110.0619	193.5593	129.0330
68.1920	202.3916	227.2606
151.3716	215.5227	114.2610
84.6087	37.2053	161.0535
80.8348	29.9136	12.3326
40.5414	4.0563	202.4304
155.8033	244.1020	101.7952
2.6909	236.7691	148.7959
73.8559	95.7779	7.9024
236.9562	38.3054	135.7261
102.6205	160.0693	213.4304
176.8426	222.4858	167.1341
254.6815	152.0235	25.8465
8.5709	160.8002	115.5190
133.5541	115.8937	190.4062
55.8911	2.4626	67.9053
225.9767	38.3209	48.6255
163.8225	239.9840	209.7218
85.7353	211.7229	217.6426
132.0988	225.0372	252.2053
229.5506	246.2001	194.2619
91.2874	65.7115	248.5135
143.4081	68.2187	31.0133
13.1847	143.9413	26.1606
8.6213	195.8749	226.4883
113.4470	224.3634	254.9821
198.4025	192.0719	165.6006
212.5251	85.2473	28.4676
91.8202	73.0875	72.7246
119.0700	104.1126	214.1480
66.8537	72.7737	108.3793
123.5563	88.7469	185.6736
80.5436	34.4763	104.5113
189.2722	237.0185	68.0345
241.2032	122.1696	110.5167
253.4925	61.1756	88.0847
215.4236	155.6266	70.0255
180.9861	196.8439	3.0810
143.6881	27.2129	124.1643
7.5246	62.6567	205.0805
245.9613	242.0675	184.5948
174.6816	253.7874	11.8392
22.8771	171.6840	202.0273
176.6192	244.1866	35.7373
103.7100	22.7224	180.1327
114.5390	184.2272	60.7766
124.2371	168.5359	248.0951
182.0264	79.1504	134.3931
168.9863	138.3181	13.4633
36.5505	9.9790	234.7784
75.0578	101.5476	19.9674
255.6628	26.2234	62.5374
124.6419	32.3387	78.5047
176.0634	113.0223	171.6752
137.6996	61.0572	235.2761
69.4876	41.8146	25.6135
31.5270	28.2619	219.7145
14.8019	188.9742	224.9304
168.0228	118.7620	74.9030
166.9497	220.3606	48.9956
15.6571	58.0595	131.7702
137.9904	170.6037	104.4129
175.3740	6.3391	188.2439
166.3897	190.8315	204.2313
246.6559	127.2698	187.2779
88.9553	235.7562	241.3371
129.7212	74.0612	57.6921
31.7779	204.3264	122.2370
36.7023	21.4746	45.1916
33.1672	154.5791	231.8803
57.9903	244.5954	130.1691
175.1977	6.4010	86.9677
35.9319	99.4033	251.3300
185.6113	15.3538	66.5103
13.7642	22.9553	3.7920
196.1593	46.4824	124.3183
177.6258	163.8944	131.9626
124.7546	166.0815	18.3710
109.4206	33.1137	169.4943
118.3271	215.0297	90.1367
90.6465	204.7908	83.5826
234.7787	243.2779	195.5328
106.0392	226.3404	251.6554
176.6509	90.5949	132.3164
86.8942	216.3811	136.1846
179.8683	51.2637	11.3861
189.7350	121.7647	65.8278
30.4798	196.0954	205.3509
244.7312	78.1470	12.5826
7.3607	237.3634	169.7880
8.2370	16.5568	76.8069
136.5301	28.3669	36.9154
226.2466	43.1545	187.6920
210.4858	37.7335	137.4970
142.9624	135.6724	217.4039
98.4928	156.4273	38.0011
100.5522	27.2238	19.9813
193.0174	65.8075	169.1194
173.3089	26.8439	59.9950
122.0034	168.5348	90.9196
48.8463	97.3120	60.1692
32.5290	18.5370	190.8864
33.1420	238.0672	221.1085
29.4038	10.0209	235.7178
247.7924	223.7922	125.5475
122.4207	225.1594	167.2993
106.5845	52.4077	135.0894
35.4686	249.5968	89.4658
95.4251	47.1052	106.2855
210.5718	252.2015	80.8509
28.7509	223.2382	124.2396
114.2681	207.1633	34.8871
115.1992	172.7993	31.7537
68.6192	67.2311	248.0954
135.9706	187.9337	221.4254
190.5720	162.6844	147.5922
197.0945	205.7339	53.4934
170.4469	6.5619	2.8439
193.6193	223.4529	139.2278
153.4254	238.9296	239.6458
86.3730	131.3736	216.6104
92.3304	194.2812	235.2225
225.3020	0.1135	13.1493
202.4846	186.0408	104.5753
11.5250	216.3469	178.4939
204.0491	252.2568	131.0366
234.5648	244.2212	245.0517
141.3868	96.2817	178.7894
60.2268	254.4766	155.7879
142.0064	240.9238	200.1515
26.4359	40.3385	26.8280
171.1283	88.7111	223.8019
45.1174	109.0184	163.0753
123.9005	221.4489	249.2929
107.5114	241.1075	97.3434
165.7869	103.6046	247.7051
1.8828	224.3183	124.1943
234.0243	162.5142	138.6821
170.9867	82.1132	124.4638
205.4276	123.6436	63.4574
20.2382	206.3443	24.4895
245.9174	152.7383	181.4796
6.8495	115.8091	183.3539
87.6666	184.6871	80.4814
175.4716	152.0905	54.5961
199.4107	231.5249	52.7337
27.4190	85.7438	19.6586
246.1219	211.7982	4.5254
218.8942	236.7749	198.2114
216.9598	3.0802	68.7804
236.8391	178.0556	65.0592
145.3490	160.8811	216.0533
116.3019	255.0656	49.4964
47.3305	45.7738	21.8190
225.8180	49.2319	178.4060
199.5384	110.5952	178.6773
136.8137	65.3502	199.0752
137.4113	238.3107	58.2542
141.0756	220.8244	194.6900
72.1055	110.6163	75.5561
23.0509	79.6817	43.9221
130.2948	242.7030	43.7199
145.1899	87.7074	128.6932
44.1672	194.5457	28.9300
141.9266	205.4271	231.6352
249.3037	66.1006	181.1750
89.8022	207.8170	61.4765
98.1107	16.3057	99.8627
128.3726	24.4742	27.2375
91.6891	68.0512	138.3313
155.4855	31.1967	102.3023
66.3307	201.9917	235.2481
112.3768	184.1005	49.0057
112.8094	49.1055	225.2566
200.7521	80.9132	145.6380
107.3083	72.7479	142.3954
5.2772	242.9017	242.6370
143.9692	64.3586	86.0120
72.4126	252.2985	20.1760
36.4935	20.7631	24.6328
49.6952	209.7343	48.3405
78.8182	214.2160	11.9222
91.8405	214.1818	172.6825
106.2462	150.7249	80.1014
106.2288	164.0414	120.3345
2.6622	67.3278	52.0682
160.8224	154.6449	141.3437
125.3414	156.8822	97.1739
37.2217	193.7144	104.1989
244.3482	127.9812	161.4347
66.7148	50.0608	36.4597
85.7082	151.3582	152.3227
243.0810	231.8376	219.6465
38.8064	42.3049	80.1109
200.7417	144.7021	11.3519
178.8935	5.2713	198.2749
97.0047	219.4879	24.0916
94.5162	43.0817	247.5975
173.9237	25.5076	99.9802
73.2017	42.9435	204.7234
212.5952	249.4081	249.7204
119.6342	34.3921	163.9025
40.4660	114.9634	73.6342
95.1535	108.7020	85.8853
71.9264	14.1013	64.8498
82.6154	25.1008	174.2963
110.0687	186.5978	178.6054
235.8482	120.3647	194.1359
152.8114	63.2739	225.0127
137.2282	26.0682	110.9134
79.5802	217.9766	15.7173
70.1858	210.8578	19.6503
146.7182	129.8607	143.5491
164.1293	23.7675	248.2085
177.9739	160.7644	139.8323
193.7460	11.7970	96.8760
119.7835	182.3933	1.8564
114.1608	142.1918	174.7167
41.4139	166.9504	66.9721
53.8354	254.7197	178.8260
14.0581	229.7000	35.6984
199.2212	222.2965	190.7470
10.5556	248.0859	35.6356
167.3449	87.8002	136.2439
159.0531	138.8393	185.9110
138.2235	74.8334	160.6202
106.7874	146.0440	124.6938
182.7713	207.3428	125.2459
197.3942	174.1618	157.2909
254.3825	223.5375	113.9930
50.5029	246.3115	62.7960
236.9014	238.2129	189.3276
194.1124	228.9543	177.2684
67.0264	219.3985	232.0143
253.8203	99.6490	47.6789
175.2961	149.2225	144.4264
131.7625	189.4702	142.0599
151.4542	100.2338	219.3199
60.2512	57.0827	52.1344
20.2036	243.7552	191.8394
52.9516	209.1914	132.7716
11.4162	165.0317	208.3353
164.5573	54.1082	51.8374
229.9778	12.8985	113.0783
242.8511	77.4715	51.1566
4.0870	27.1062	33.6492
63.8589	44.2807	249.3921
67.2288	7.7726	169.0874
37.2414	52.2151	82.3225
8.4037	152.0764	51.7559
141.6507	91.1747	23.6322
241.1662	247.1448	15.3017
16.8602	252.1498	137.3221
98.5153	248.8195	121.0762
127.2625	62.1811	69.9225
203.3921	246.8504	35.3078
12.3848	210.1742	88.5352
249.2552	110.7867	0.0204
35.2955	237.2881	231.6098
215.3434	174.9214	142.6045
15.0191	50.4762	86.4234
105.7873	61.8055	108.5012
27.6038	57.6081	189.4798
225.1512	241.7344	136.4683
146.4241	57.1971	94.4556
21.4878	53.9772	88.4505
223.6416	54.8939	233.1641
63.8905	190.2406	73.9448
88.3344	54.7308	234.8027
189.8969	104.9783	66.7869
19.5666	155.5069	35.2402
17.6048	55.6742	236.5603
84.9325	254.2063	128.4959
61.6023	158.0156	72.4316
166.0334	45.9559	107.2930
159.3657	152.0204	58.3983
43.1923	249.9115	57.8436
178.2073	1.8592	203.3697
60.5728	35.0888	185.7644
238.5437	134.3062	5.3916
181.4775	13.4139	184.2099
133.8678	101.3930	176.1923
244.2303	86.3771	12.8052
123.9937	213.0148	80.6422
138.2981	79.8315	17.7540
74.5364	26.7743	102.3297
251.8544	67.6887	54.7786
119.3554	32.8360	96.9363
207.2223	250.7982	114.5956
148.3415	63.7590	225.2572
93.1980	59.5414	13.6238
247.0293	71.2102	133.8995
222.9860	185.0865	159.3723
201.0359	89.3070	165.3975
249.7021	85.5303	246.9741
43.3786	210.1518	248.3678
191.8391	244.7392	18.9057
236.1041	174.4044	218.3106
151.9648	161.2631	207.0343
49.3166	157.7682	115.7564
66.7765	184.4792	80.1051
82.9233	214.1075	80.2441
95.7491	5.8597	97.3415
181.1716	183.2687	252.2557
185.4506	45.4683	16.7144
78.4311	216.4246	63.7448
21.9511	12.6002	211.5171
83.3849	165.2445	50.7164
172.2503	43.1540	247.9522
226.9737	100.2440	5.8927
132.7975	231.3771	151.8364
63.3461	108.7918	88.3293
49.7377	156.0873	129.3800
133.0290	84.6076	136.1918
227.9310	199.8304	247.2084
98.2303	32.6921	225.6510
218.2044	69.7846	229.7954
100.7546	102.8922	114.4700
164.5620	236.1799	170.5172
130.3974	23.9961	17.0567
181.2936	114.2962	21.9357
14.2100	198.6672	194.5811
195.8878	221.9481	231.3978
2.8268	135.2320	108.4953
51.5820	146.1125	82.7059
30.5908	56.7201	229.4813
144.3143	141.4307	68.2274
29.8556	199.9302	225.8565
99.0580	41.3652	184.1719
28.4695	103.7637	80.8100
11.5879	23.2247	241.8841
53.0678	123.1120	122.6457
97.9175	112.4864	222.4597
144.6725	41.6172	53.4114
175.4294	53.1663	26.4609
15.1924	221.0851	96.8027
3.0170	230.0755	56.0296
169.3099	151.6289	253.8950
93.1020	212.7638	203.9516
161.0635	17.8859	3.2098
143.2512	208.0940	94.3281
184.2674	61.9131	67.4966
104.5807	183.6669	134.6880
241.0269	57.2248	103.6235
35.3234	200.6516	135.0887
251.7443	16.6035	19.7158
176.2729	241.8261	242.7193
202.0494	174.0851	58.9342
29.5323	144.4212	165.1369
128.5045	22.3770	45.3900
47.1979	192.6234	198.7174
156.3597	109.2157	19.8234
213.9843	92.2631	195.1016
102.1531	1.3258	28.0836
57.4737	135.9893	111.8876
197.6496	152.5387	29.2361
159.9659	41.6026	105.7343
201.5718	90.7705	147.2012
91.8883	154.6579	90.6093
177.9834	36.6979	141.0606
189.0177	13.9862	129.3449
253.3078	224.7369	53.3485
127.6361	165.4610	84.6500
188.5942	131.7375	37.6276
34.1240	62.2008	29.5497
203.5200	81.3575	117.9728
100.4378	14.1791	89.2459
204.4344	24.7045	63.5289
251.8631	222.1518	180.3972
180.7781	176.7841	243.0327
247.9310	152.6883	219.2536
206.0204	69.6868	225.4417
32.4492	44.1598	105.3223
23.9088	135.8059	178.7085
176.5057	12.2744	145.7725
198.6637	148.9968	157.8466
188.1461	152.2290	158.9997
152.2713	81.8539	227.6450
206.1057	254.6365	186.8608
229.5202	27.4589	173.4137
204.3268	92.9263	135.6180
203.7974	231.7284	45.8095
82.9199	196.5485	207.0883
30.7727	184.5678	221.8478
138.0991	209.7624	197.9100
246.6129	172.6741	73.2057
134.4677	177.2680	170.8074
78.7872	148.0052	129.8318
43.1737	154.8257	67.0470
221.5779	6.3492	11.1056
104.4376	172.0266	10.7854
73.3009	105.2360	6.4404
14.8103	20.2168	231.1924
236.8901	108.5141	186.6495
244.6806	90.1814	99.8385
101.0322	229.2448	212.7617
208.2673	248.2443	245.7542
86.9252	12.6281	43.1162
78.5017	168.9162	213.0331
96.0564	217.4695	83.2239
121.7837	197.4539	218.1777
48.5195	10.8064	166.5691
32.6488	177.5630	60.1485
140.3464	80.5553	227.6197
195.2616	134.2035	95.3665
55.9958	58.5373	178.6760
131.4904	31.8990	102.8348
110.7533	170.8141	2.4389
9.7918	148.2067	232.3006
240.8452	38.3581	144.9618
94.8040	7.2985	39.0829
170.6434	48.7574	35.1661
