xlinkID	connected_1	connected_2	connected_3	connected_4
7316	5853	13117	4165	nan
4165	688	15873	13384	7316
5830	11120	11537	7571	14815
6818	7008	5861	5634	12045
5634	7520	10186	6818	13330
12713	12640	1671	15099	4727
12640	12713	4214	4765	12297
1171	10144	1650	13294	nan
10144	10144	1171	13687	nan
6293	8563	15219	9270	7031
9270	2297	14206	6293	10062
3750	7128	3472	2232	1255
7128	9755	12621	13541	3750
13865	4568	3009	10445	11959
11959	14272	13865	14058	1148
5450	15000	13562	5170	332
15000	4960	5450	1812	nan
14822	248	12004	14214	nan
8130	6370	6701	14094	8295
14094	11738	8130	13307	1590
7815	8657	1266	11301	4894
4894	40	5915	7815	nan
9225	12160	7618	13815	7367
7367	9225	10699	12566	3371
5226	4147	7658	5555	8924
7658	10736	760	5226	14575
12900	14479	16002	8550	13911
15524	6610	35	13908	14
6610	12936	4794	15524	9908
12401	5274	12339	8603	nan
12339	12401	3707	1639	nan
896	13183	15300	10565	11831
719	8603	708	8123	nan
8603	12401	4860	2679	719
15953	9856	754	8730	15836
5205	7524	5205	6597	nan
7195	2618	11917	11814	8934
11917	6353	9113	7195	269
13444	10888	14297	135	13999
13999	6248	4939	13444	15869
9737	8832	6537	6678	5823
6537	13649	9737	16045	6201
11299	11134	11253	9790	11030
11253	6336	11299	10252	3086
4081	4853	7445	9557	13213
9557	13425	4081	6211	7537
5204	14552	12947	16045	nan
12947	15712	5204	11325	nan
13698	10692	8003	10060	11223
11942	291	6803	4349	5134
4349	14304	2876	11942	9548
7007	16080	6669	12502	13838
12502	15624	3812	1062	7007
8556	4792	9092	677	nan
4792	7651	8556	9187	nan
2824	7737	9450	15555	12932
9450	2824	3762	4613	7014
2318	210	13716	14062	790
210	9888	11117	10333	2318
1422	7576	1717	6174	nan
6174	2671	9591	1422	7398
14545	1142	9187	10092	1046
10092	14545	2170	13692	12007
16013	14209	1619	7988	5735
5735	5875	8780	16013	10358
6154	15562	10669	2954	2935
10669	6154	8307	10301	5119
1857	10160	3164	2230	nan
1899	4938	7938	4926	nan
4938	2570	4786	1899	nan
14294	11288	13410	14294	nan
13410	13410	5733	14294	nan
7476	13560	13227	4125	7223
13560	14627	7476	11165	863
14	3354	3707	15524	13005
13641	10611	8514	5659	13908
5659	13641	11950	13719	nan
15818	12204	9795	7980	5555
5366	3449	412	2141	8238
8238	8304	2141	13645	5366
16001	15810	3354	1812	12166
3354	16001	5274	9947	14
2853	7569	7411	187	14699
7411	11776	7569	2853	9486
14278	5936	1835	10592	7503
5555	15818	5226	11980	14718
8331	6824	4872	11645	15352
15135	3665	3756	10115	9169
3665	4312	12113	3890	15135
16100	946	16100	661	nan
661	3720	12113	16100	5701
10879	9400	11081	7748	6454
461	11184	13010	7722	8695
11184	10858	61	461	4686
14931	11062	7753	9291	11342
9291	15754	14931	15893	5067
7806	3564	5017	14716	12174
5017	14841	4498	1517	7806
13883	15296	5179	1676	16045
1676	2603	5186	13883	11110
9757	4097	7098	4930	1999
7098	3467	8956	9757	12582
11708	13341	7382	10518	nan
7382	7001	3244	11708	11652
12920	2570	2627	11380	nan
2570	12920	8178	9996	4938
880	10369	15619	1308	14601
10369	880	6419	9869	4254
7137	7947	13692	7940	1599
13692	9324	7137	939	10092
8481	12320	7240	2758	15943
11745	7264	14940	5613	nan
8996	5896	380	14222	3943
4634	10650	11508	2661	7878
850	12137	3164	14525	1297
12137	2616	15337	850	14867
14432	14432	7305	5146	nan
2873	2064	8026	10080	13719
9686	8681	9650	12107	nan
9650	12849	13930	9686	nan
2618	1338	7195	11699	7751
11642	9832	13858	14712	15047
13858	11642	6907	8262	10882
121	14816	8802	7355	14055
14055	121	8802	3771	7390
5740	8450	5838	8935	nan
5838	6832	5031	5740	7516
13282	15300	8492	14718	6415
4194	15687	8277	9974	14191
14191	10249	4194	1282	14805
11040	13010	6642	10725	182
6642	11040	1761	914	11381
3267	2969	8997	4213	5601
2969	3090	3267	9115	9998
12633	5264	5770	11219	12823
5264	11536	12633	10478	4407
11747	13864	6201	6900	10725
6201	4840	6537	11747	2320
4840	6201	15882	13515	925
14121	12146	14499	12451	3127
12146	14121	11418	59	6414
6437	2482	14154	6580	3653
3653	753	6068	6437	13591
14760	868	15653	134	5892
15653	14760	7184	2887	2815
5924	673	11083	8286	2671
2671	14657	11802	5924	6174
14660	4856	16057	1056	8327
14657	7561	11727	12006	2671
12006	11081	14657	3217	2887
11802	7561	12691	14341	2671
10346	9915	11651	2597	6047
11651	7113	10346	12684	1671
6945	12921	4939	7571	12509
12921	6945	3251	5701	1247
459	3820	3393	7002	8948
8948	459	6860	3885	15454
11132	10276	10445	7988	nan
14071	15216	4133	1213	14231
1213	12763	4987	10893	14071
12582	14089	7098	15619	5630
5630	14536	4318	12582	11439
7938	7256	1266	1899	13111
3328	10704	1619	3926	14511
10704	3328	10358	10704	nan
4173	6906	12930	13604	12149
1827	11456	12296	13051	9948
13051	10207	1827	12845	7711
11507	3601	12978	8822	11399
3601	3601	11507	4593	nan
9145	14288	10615	8222	14503
14503	9145	8042	14907	12065
5981	1352	1625	8226	15678
15678	4627	252	5981	10615
9398	10848	8500	7264	11766
2064	2873	12341	11309	15071
3572	6354	1291	12108	11375
11375	3176	3028	3572	4439
11288	1512	6467	3348	14294
1512	11288	13604	1822	14983
2954	1352	5146	6154	987
10018	10848	810	13604	6981
15453	5513	1338	10397	14262
1338	14569	6609	2618	15453
9400	14297	610	6921	10879
14412	1777	15170	14684	5254
15170	6296	14684	14412	4799
5996	13546	14644	12349	10564
14644	2961	5996	9505	nan
5488	10033	5715	8187	6421
8187	5488	8208	1628	13463
7184	800	13849	7089	15653
9053	5937	59	1269	10478
10478	5264	1436	2916	9053
7933	952	12082	68	11664
12082	8144	6990	7933	4213
3820	3152	459	2445	nan
2445	14536	5561	3820	10271
8769	10515	489	5305	9942
9942	8769	4790	3366	nan
1038	13075	12435	7989	7862
7989	4880	4922	12955	1038
10518	5700	11708	6645	15711
6729	13834	3855	14062	15711
13834	6729	5633	9319	nan
10239	12280	587	9324	1958
587	5624	15900	1958	10239
14008	8713	4459	11237	599
11237	14008	15784	534	8471
8449	13896	8449	5818	nan
16128	8184	2161	15774	8751
12688	15470	16037	1822	10207
16037	12688	1172	10012	nan
14038	3816	13769	13803	5190
3816	5944	4930	16062	14038
9320	10408	16017	2149	8855
8855	9320	1985	10408	14199
57	3568	2170	1172	1558
1558	57	14209	1042	1733
10489	15875	6187	5835	3477
5835	10073	10489	6925	11399
6290	6290	9810	14095	nan
14095	9248	6290	6660	10645
1625	14177	12497	5981	5065
14177	1625	2659	8043	2167
2616	14209	3637	12137	6959
3637	2616	11938	8307	13732
13930	9650	13853	10823	nan
10823	12464	609	13930	2307
10601	2691	9253	12491	nan
2691	15112	10601	7395	7838
1956	4162	6988	15730	3111
4162	3656	4162	1956	nan
15707	13183	9115	9462	13607
4434	4664	15609	12468	9196
829	4082	1274	8838	7519
4082	4905	13204	2548	829
8263	12394	15909	12068	6253
6253	3488	4306	14501	8263
14338	3754	1594	11300	3149
1594	14569	14338	1621	10594
4627	12760	1035	9860	15678
9860	7177	4627	3441	15255
11418	24	6042	2829	12146
24	11418	12764	4781	6414
6580	5351	8628	6437	9959
9959	344	3649	6580	7510
12801	1665	14842	13531	10215
2430	1264	9778	3796	610
3796	4528	11394	10027	2430
6828	1507	6828	14462	nan
129	4042	5219	8005	3093
4042	11640	129	1530	13632
1	1	15235	6513	nan
15235	2393	1	15745	14397
1810	7504	6627	8587	9830
4754	7883	15612	nan	nan
5496	12971	5948	10206	7167
5948	5496	12651	7957	11397
330	2168	3049	804	5655
6925	1255	5835	7725	14199
11320	11320	1520	12996	nan
12996	11320	14345	14450	14723
5988	12625	12443	2908	15566
11704	11704	15793	3011	nan
3011	11704	13922	13573	10160
14997	4906	15619	12956	14199
12956	10344	16017	3467	14997
10085	7872	4258	10085	nan
3089	5240	11985	6363	nan
1958	4466	587	10093	10239
7431	9575	110	5031	nan
15039	12616	10865	8877	5190
10865	8450	1051	11990	15039
12760	4627	11137	4707	nan
8277	464	4194	9011	13068
3931	6584	15730	4923	7494
13358	569	2970	797	1037
9484	14672	8922	8492	13823
2482	1656	5978	6437	5198
1656	2482	2306	5198	11167
10564	9593	9954	5996	12532
749	6378	13146	6227	14245
13146	14097	10668	749	11709
7391	7443	9722	12403	9972
12403	12403	11852	7391	nan
8532	11673	6097	14925	8998
6685	14442	7283	15740	7286
14442	1517	948	6685	nan
1410	8296	4383	6934	9023
9023	15729	1410	1028	9689
16043	14841	7548	7025	11062
10743	5976	571	15574	6799
571	13319	8460	9366	10743
6097	15553	8532	14925	4694
4694	6097	6874	7004	12898
4930	3816	6187	9757	599
5755	7337	7523	11545	14791
7337	7337	5755	14791	nan
9313	137	9914	309	9685
6278	14923	9685	2758	701
5747	14944	2673	2538	5655
5655	330	5747	10190	7062
8558	12604	7300	11982	366
6467	11288	2117	9205	nan
14079	565	6195	5276	861
6195	2847	3292	2103	14079
14143	5311	2813	13086	8223
4457	2608	6192	3582	4511
3582	4457	8858	12612	5125
1752	10400	7305	5620	13823
5620	1752	362	15216	4711
2635	2635	7918	15735	nan
14659	12352	3457	14747	nan
12352	15915	14659	10668	1829
5769	4666	4260	10066	7166
4666	5769	8818	1788	6319
4075	11128	14757	10350	9431
11128	16104	4075	6062	nan
4383	313	1410	1829	2378
7678	3060	7678	11431	nan
11431	4260	1230	7678	nan
5847	4561	14763	12604	12014
12604	561	3447	8558	5847
15352	15098	8331	10323	8902
15098	15352	9322	4724	15650
13665	7351	5028	3887	nan
3887	13665	3346	2607	nan
675	14232	745	1146	2172
1146	10474	675	2941	10461
6227	12057	2475	3580	749
12057	6227	1500	7093	7403
10323	1064	7778	7848	15352
1064	13488	10323	15718	5391
1570	14425	15754	13434	12879
12879	10536	1570	11149	13434
8902	15352	10033	3346	11268
8370	8608	11457	2851	8405
11457	10887	8370	15333	6005
9463	1530	9811	12205	8998
7202	12305	11066	8998	14791
8952	12530	15971	3359	130
8326	9127	7770	713	6343
6343	249	10659	7334	8326
12539	88	13851	11460	nan
88	9429	642	12539	821
14923	15553	2181	6278	13527
15863	7641	8081	574	nan
9823	3392	7610	2254	13654
7610	15696	8201	14570	9823
9224	9224	11653	nan	nan
11653	9224	12024	6872	nan
9492	2119	7690	8878	9215
7690	7777	9492	13596	9513
4189	7914	12494	12026	575
575	13882	212	4189	10135
13100	4768	10011	8132	nan
10107	13288	6544	6021	12510
6021	6544	10521	10107	3045
11466	961	12282	12586	9141
12282	10426	11466	11996	2386
6378	4099	13828	749	10663
13828	9593	6378	5045	6582
10194	6944	2106	11336	908
6944	10194	11587	861	10047
9905	1576	12970	7956	6541
5026	1936	9553	13531	14747
1936	6879	5026	4962	14887
3106	11137	1035	7340	15021
15021	3106	5879	9884	13351
14410	7168	14147	nan	nan
14147	14410	1890	nan	nan
5546	5433	9873	14836	7013
7013	10280	5546	15893	12576
569	2970	12013	13358	9423
12013	569	2660	12495	nan
4626	14339	3077	13902	1703
3077	4626	9427	3286	1534
1399	2992	2163	5213	12357
2163	14448	5965	10672	1399
15328	2299	3971	10813	8854
15901	7776	1345	5083	8294
1345	7616	1250	5157	15901
7240	7537	14484	10405	8481
7537	7240	7883	9557	14622
4559	8659	2621	2782	nan
8659	2234	11259	9772	4559
5712	3459	14981	2181	10519
10519	5712	3584	4140	12511
13527	13569	250	14923	15553
12305	2330	7202	1530	7004
9907	6000	8762	2738	12016
6000	12016	7082	9907	15884
14386	11753	2051	2965	777
2051	10943	4034	14386	11623
4308	4161	5594	7444	8919
6882	4720	7082	7684	3359
7850	15840	9377	6244	11606
9377	5241	7850	11652	6645
804	330	14340	11973	6911
3440	15282	977	338	9730
4157	5848	13009	13565	471
13565	1331	75	5548	4157
15584	904	8418	11389	5430
11389	15584	411	12260	1604
7402	473	6236	1197	2036
4034	5583	2051	12574	4695
14184	584	1357	7118	2439
7118	14184	10113	10596	3561
1529	5523	4763	14652	447
5523	5295	1529	15843	5919
11587	6944	3778	845	4159
845	12532	11587	4707	7365
9714	1369	2378	11142	6535
2378	9714	6934	13470	4383
13056	3292	8268	2878	nan
2878	13056	13555	7084	14744
3177	2473	9491	8549	1934
12357	12216	13531	15684	1399
5337	12112	5881	4933	12359
12112	4336	5337	9701	6319
833	5433	652	4838	10663
4838	4479	833	10777	12359
14924	5194	11763	14836	10389
15027	7584	14387	12597	4789
14387	7498	15027	3469	2319
8987	14504	7513	2506	1487
1487	10800	8987	4597	15206
5719	7425	15851	8029	1423
1598	1737	4513	9630	3607
1737	8494	14034	1598	1423
6457	10329	12145	10686	2782
12145	14504	6457	3284	13846
6879	1936	1186	5844	2172
1186	6643	11467	980	6879
8946	10580	15333	14591	nan
963	12216	5833	12597	11647
12216	3192	12123	963	12357
8002	12761	2003	598	11455
6100	9272	3012	5212	11532
12298	2073	12034	8819	8405
8405	8370	12298	12034	8734
8679	13474	1180	5605	15766
15766	7393	3494	5046	8679
3934	11916	9743	11455	nan
11455	598	8002	13388	3934
4841	4841	9669	4831	nan
4831	4841	10491	nan	nan
3774	2968	75	8620	14398
8620	6592	6746	3774	5762
9137	1663	9493	4742	13567
11086	7504	11086	3014	nan
2810	2368	4996	10597	1976
13822	13888	3881	6162	5998
13477	15795	13172	10780	5895
14059	7049	10530	4073	10342
10530	14088	1536	14059	10864
10079	9019	9372	11815	1719
9221	2495	11554	12588	55
55	11809	15244	9221	11270
15205	8960	12664	14702	8268
8960	15297	14770	1099	15205
13954	809	13203	5029	nan
809	6872	13954	5108	nan
8113	11192	7796	9334	nan
9334	11360	8113	1876	nan
11839	14953	2441	7924	15975
14953	16056	12993	2655	11839
511	1665	14595	5958	5863
5958	12943	13713	11818	511
1369	5098	9714	13798	4479
5098	1369	395	2511	nan
3084	14374	13249	4597	13181
13249	9939	3084	13542	nan
10712	4496	2847	3102	2791
3102	10712	9200	13123	nan
10149	2915	14330	7194	10983
10983	13672	7346	3850	10149
10521	3873	15244	6021	10070
10070	10521	1500	9372	15933
3913	3913	6620	9749	nan
5844	12183	8029	9230	6879
9230	10375	5844	5591	nan
10375	872	1907	9230	5591
1907	9697	766	8350	10375
3956	9697	8562	3681	167
8350	12409	1907	5093	766
766	1907	9564	8350	4495
8803	5888	4290	10027	7286
2621	4624	6881	8205	4559
4624	13388	2621	2702	nan
6857	13273	10491	1748	3798
3798	6857	8722	1931	15275
450	4225	450	6146	nan
13474	8679	1180	5605	10687
5605	13474	5605	8679	nan
12307	14291	6565	8878	2663
6565	6528	70	12307	15582
291	7762	11774	2637	11942
14291	12603	12307	10597	15429
5548	4778	75	13565	2461
2001	2128	10011	12139	15542
15542	9561	2001	3156	9925
14088	13336	10530	7995	5293
5293	14088	14236	14686	nan
14878	11544	14043	4911	nan
11544	13234	2254	14878	nan
12995	11273	1395	13009	11486
11486	12353	12995	2580	13375
6470	10049	13177	8738	13486
15975	4010	11403	13502	11839
4010	4462	14524	7710	15975
16056	14953	9906	14406	15183
1166	3625	15861	12029	2287
1819	9321	15801	15927	14943
9321	3209	1819	12029	10157
5060	3432	8944	5942	12695
2000	5578	9884	12359	15087
15087	2000	1890	11830	5919
11818	14729	4708	8061	5958
2234	8659	9772	2941	11262
12790	6640	7147	3083	7735
7147	9608	11406	12790	15527
15867	5010	6083	8396	14253
11604	8136	11090	6740	nan
6740	5539	11604	16019	nan
14477	8320	13927	2858	4639
15414	1665	15546	11259	14871
15546	11361	7685	15414	12799
3208	9385	4513	1292	7997
9385	3208	7616	9301	15527
11753	14386	4098	1405	6911
1423	1737	13588	2702	5719
14783	2768	2073	4006	8734
2073	2768	12298	3162	14783
9564	8912	9506	766	10567
2639	6026	16019	1677	9427
6026	208	938	1534	2639
14333	13730	15131	11749	9373
11749	13088	6146	14333	11679
1380	14665	11491	2556	15231
15231	4309	10874	1380	284
7129	1729	14669	12615	15847
15847	7129	13977	6003	nan
7693	2737	12409	12805	3681
12805	6757	132	7693	8912
4570	328	1402	15739	14122
11531	2699	11916	12334	5839
2699	3482	11531	12134	nan
1938	13178	5956	3173	13383
5956	12416	6594	1938	9617
5156	3390	53	15262	3247
53	12538	5156	11710	1775
4739	7066	5884	12861	3390
1151	14656	97	4370	531
4370	14656	4252	14037	1151
15387	15816	15387	13480	nan
3873	10521	3163	15933	15541
6764	4144	12692	7317	8718
8718	13137	3650	6764	8837
8988	13888	4462	8421	4768
10809	11554	7508	1454	15242
1454	7336	10809	4115	3881
5905	5905	8421	10847	nan
5191	6548	3219	3580	10815
3580	15960	6227	14806	5191
7930	1118	14626	7076	5646
14626	7930	3587	2906	4086
13214	1458	443	9598	nan
9598	1439	9299	13214	1223
3284	12537	3924	12145	3527
3527	3284	6350	4951	5063
6083	6209	15867	10620	7685
5539	9506	9191	6740	1116
6	8384	14834	1372	nan
8384	1689	11929	6	4343
15030	8816	4018	3068	9352
8816	12256	15974	4389	15030
4008	13440	13483	5622	12127
13440	4008	5169	6736	7871
8305	2288	5729	3019	11543
6383	15657	14947	101	6839
14947	11993	6749	13685	6383
3805	9915	2499	4771	16006
16006	4452	1993	2876	3805
6229	13682	9854	15078	5159
13682	8693	6522	2420	6229
5093	2329	10347	8693	8350
2329	6425	5690	5093	7538
10864	9951	10530	69	407
407	10864	2785	15314	14347
6803	14304	2747	4428	11942
6147	12408	16003	4494	5791
6829	11555	12139	5773	10727
12139	2001	10517	10285	6829
13826	6089	732	2326	4735
2326	4304	13826	2326	nan
200	11120	13685	4038	6247
6247	200	15632	6547	10125
8696	7200	13129	4283	10077
4283	8696	729	7200	3044
9178	5008	5913	5933	nan
5933	585	9178	5867	6969
14864	12617	8329	1516	15861
8329	14864	9409	7314	11076
3881	8440	1454	13822	7791
4742	9137	11426	1587	9325
11426	1537	7955	13373	4742
8437	11739	8437	9774	nan
12447	7592	15249	7285	2399
15249	2632	13177	10711	12447
7791	3881	3196	6913	nan
1754	15340	10425	4907	260
10425	2504	1073	1754	15994
4561	1009	5847	10668	11167
11167	1656	4561	15400	10663
7614	4704	2042	1966	nan
13935	14624	13666	6747	5565
6747	7289	11748	12127	13935
15590	5216	690	4660	1906
4660	15625	14433	15590	5967
14428	13833	7258	15801	7889
13833	9936	7258	9563	14428
3579	4632	5489	11933	3374
11933	1716	3579	15676	8983
10847	10040	5905	13199	1719
1116	8424	5539	10200	975
8424	11748	5201	1116	5974
3720	944	9592	661	14711
10567	1209	5707	9564	8711
388	10329	7973	4142	9335
9335	10329	6396	388	279
13428	1760	15348	14756	nan
1760	1048	3898	13428	10341
2499	3898	444	3805	5134
3898	1760	2499	6852	6526
14614	2	5771	2341	nan
5771	444	15315	2396	14614
11979	3345	11690	1433	2396
11690	1114	11979	10029	4495
14385	554	5867	15218	4999
554	14385	5347	7317	421
7509	10745	5789	7485	13469
7485	2058	10748	7509	13453
10955	13633	14183	14122	2119
2119	10955	9492	2119	nan
9283	2770	15876	11797	11710
11797	9132	2682	9283	15876
4156	11869	15149	6524	4989
4989	3680	15181	4156	4364
12023	11419	13700	9605	11316
14256	5596	7500	1860	10575
10520	10049	15897	413	2576
14466	5977	13161	13163	3215
5977	5145	14466	5141	14406
3129	3009	14252	10157	10151
10151	3129	11366	10151	nan
332	5673	5450	15004	13774
2054	1353	1700	4060	4121
4060	2577	13636	13021	2054
14417	2929	6979	2091	12391
13021	14024	15969	4060	4365
4365	9233	14174	13021	12478
10404	6024	13035	7540	6632
7540	5244	7156	10404	4310
2821	5072	2164	6684	9616
5072	14248	12707	2821	nan
3495	11264	8162	5963	12021
12021	12021	413	3495	nan
3317	1506	8411	3677	nan
8411	8411	9500	3317	nan
7889	10321	4602	14428	13303
3587	13600	14626	1118	1439
4272	3019	11349	10165	3167
8550	10778	12900	14941	1639
1198	16112	5785	717	7417
16112	9009	700	15925	1198
10858	11184	15377	9355	515
11082	4730	9299	8845	3170
4730	11928	11082	7517	15365
15642	3595	13301	3731	13117
3731	9336	15642	2226	5973
7498	14387	10863	8638	13991
13991	6896	7498	13991	nan
11768	2216	3345	11080	14411
15222	8931	12909	10046	4638
8931	2682	6932	15222	11047
12429	6456	11537	1135	nan
11537	4531	6477	12429	5830
13729	688	13700	13469	nan
688	13729	15651	2637	4165
13971	2052	3252	2045	2230
3824	2281	518	3158	nan
2281	3824	4455	13552	1014
13676	4954	11546	15434	12437
4954	4369	16083	13676	715
6342	1128	4850	2261	9866
10570	13224	4808	3957	6943
13224	4309	729	10570	2177
14423	13633	530	11869	6831
6831	10610	6175	11222	14423
7155	7922	14060	10509	8780
10509	2331	7155	12421	4550
9832	5400	11642	2838	15047
10482	2577	12730	14060	12679
12730	3552	12225	10482	14963
12944	12944	10763	2261	nan
10763	12944	8928	2500	12557
2501	15072	4285	7670	455
4285	2501	9766	3614	nan
1868	11010	5154	15964	11366
15964	3196	10049	1868	11607
10173	11681	14483	7033	14670
14670	1616	7882	10173	13493
12455	10330	3636	4102	1631
1631	3425	5538	4595	12455
10772	8832	2091	15836	15997
8832	10876	9737	10772	2657
14730	14730	15004	13774	nan
365	3745	5010	11742	nan
3745	13331	365	447	nan
8711	1304	8379	10567	15015
13695	13024	2340	6405	6072
2340	15810	2756	4797	13695
2043	13825	11474	10243	5143
13825	4577	2043	1885	9142
2369	4281	14411	11396	2820
4281	2369	6396	4332	5063
700	6840	16112	418	4910
6840	8841	13483	700	13181
10939	7552	12458	10939	nan
3035	13864	10911	14941	6127
14941	10547	3035	9572	8550
4797	10041	12940	2340	13006
135	1273	13444	8129	3799
1273	15567	4939	916	135
15218	14385	1402	6938	12238
174	6539	2406	1839	nan
1839	7346	8538	174	nan
7245	5570	3308	13615	2239
2288	8305	8907	3524	15145
8907	2288	8256	12559	11343
11343	13697	8907	6517	2239
15747	13697	15747	14054	nan
10271	2445	15523	3333	3262
3262	15977	3262	10271	nan
4955	16080	15984	11229	8462
14060	248	8745	10482	7155
12824	13272	8001	13929	15977
8001	12824	10515	2406	4727
13459	9680	13638	8428	3390
15100	1097	1098	15004	6599
1098	1916	4121	15100	14597
14174	945	4365	15181	nan
15181	13538	4139	4989	14174
5928	1784	14740	14206	3343
14740	5928	9971	12244	14571
10080	8976	2873	11874	11465
